Const,male,age,I(age^2),vaccine08,True.Const,True.male,True.age,True.I(age^2),True.vaccine08,HTE.cover1,HTE.cover2,HTE.truecover
0.066495397,0.104163929,0.010198929,-0.000148008,0.138584032,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.048270974,-0.018611256,0.014073358,-0.000211801,0.21935128,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.155939023,-0.018348474,0.004355697,-5.75E-05,0.193419329,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.102764036,0.021952465,0.010078777,-0.000170647,0.087475171,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.067271592,0.075346666,0.006870222,-8.83E-05,0.298990402,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.099608004,0.016972516,0.021124199,-0.000256465,0.176904398,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.057436538,-0.036657956,0.012570688,-0.00016927,0.189518319,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.017935676,0.128791243,0.015978487,-0.000241977,0.100034778,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.046580182,0.125614185,0.014222419,-0.000200927,0.047346612,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.06774093,0.114003525,0.011963694,-0.000188568,0.14113929,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.07223703,0.083393037,0.006944904,-8.60E-05,0.233709374,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.034517407,0.004471126,0.010940377,-0.00013464,0.1365727,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.081633373,0.105169519,0.0091038,-0.000131715,0.151132385,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.003711166,0.145342551,0.011280131,-0.000161458,0.14721428,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.013960391,0.024448253,0.01539845,-0.000207845,0.142576072,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.071872529,0.041538841,0.009955997,-0.000135214,0.226646144,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.044020102,0.181554365,0.009818071,-0.00015903,0.202776769,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.057306016,0.095148355,0.019763484,-0.000275659,0.151554918,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.025894472,0.05821092,0.011085821,-0.000130701,0.214695085,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.203431201,0.002954152,0.005826991,-0.000122893,0.130067736,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.105131155,0.10002059,0.005337849,-6.78E-05,0.168863437,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.038961828,0.02500547,0.021838655,-0.000340366,0.086881148,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.007081135,0.030314184,0.011328558,-0.000123054,0.255247608,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.048658881,0.089759047,0.01377147,-0.000190857,0.144785137,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.010263642,0.097256081,0.013678964,-0.000174669,0.052734944,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.043443658,0.115429308,0.018806846,-0.000299102,0.359925996,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.100696035,0.076649628,0.007827782,-0.00010441,0.027230762,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.084678166,0.029481777,0.013445427,-0.000212529,0.10999303,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.178379727,0.059866366,0.001448011,-8.53E-06,0.130963357,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.158903057,0.113616793,0.004620739,-9.88E-05,0.26548562,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.059403066,-0.02266103,0.013474927,-0.000163157,0.074703106,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.024582924,0.154256869,0.007636483,-0.000107364,0.234617804,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.074903673,0.108803991,0.005145259,-3.03E-05,0.101731009,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.062048429,0.124457144,0.014766419,-0.00022592,0.324377683,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.052461637,0.033490345,0.008933076,-8.85E-05,0.197024736,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.008259045,-0.048424715,0.018316906,-0.000273523,0.199194878,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.000581354,0.193432846,0.013761863,-0.00020337,0.190740418,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.065723085,0.029724238,0.014929542,-0.000237272,0.164032316,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.142366266,0.100687331,0.0067459,-0.000102163,0.132858605,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.007311557,0.071286671,0.012778951,-0.000170088,0.198813543,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.032819168,-0.04743123,0.017968611,-0.000234151,0.247153011,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.033097179,0.099743355,0.015697077,-0.000244954,0.196683066,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.065671,0.078196344,0.009468054,-0.000137036,0.271462094,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.007713099,0.109550901,0.010557466,-0.000140815,0.110682046,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.086865016,0.09573947,0.018225429,-0.00025591,0.157666569,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.020671271,-0.004662677,0.014212822,-0.000211287,0.189182881,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.003626187,0.081812932,0.018628895,-0.000304878,0.173084541,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.067510532,0.093685907,0.006891982,-9.71E-05,0.21525314,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.006804036,0.073497202,0.009971219,-0.000102825,0.165654689,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.11749411,0.022172491,0.011606432,-0.000220576,0.166076175,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.097385066,0.027220431,0.011345467,-0.000202393,0.114089473,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.062520113,-0.004397194,0.013522343,-0.000206865,0.392343779,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.036617476,0.064323245,0.00894587,-6.91E-05,0.204149293,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,0
0.075015701,0.033244599,0.009747397,-0.000177881,0.173289081,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.105482771,0.021259065,0.009763714,-0.000163369,0.190969068,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.088236163,0.004905516,0.009526638,-0.000113199,0.093073274,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.005798441,0.03947969,0.018162645,-0.000276868,0.09338982,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.090100028,0.083359416,0.005811066,-8.33E-05,0.145805925,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.000846009,0.065419215,0.017176228,-0.000273637,0.234229802,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.040026767,-0.01960233,0.013001418,-0.000118588,0.136700339,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,0
0.161710142,-0.054325048,0.006044586,-7.89E-05,0.302711436,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.045241408,0.12990625,0.009361964,-0.000127177,0.134018542,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.002423549,0.146692281,0.015673053,-0.00026362,0.208670641,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.150334623,0.071388015,0.004496579,-7.22E-05,0.1348309,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.009282199,0.058981879,0.014402796,-0.000207121,0.264173827,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.167240879,-0.051683975,0.00811549,-0.000128453,0.111037825,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.078118193,0.031016006,0.010087086,-0.000133609,0.205008573,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.007318446,0.028271931,0.013194341,-0.000194408,0.140733001,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.009872778,0.005091804,0.012470038,-0.000162895,0.269832777,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.049723605,0.08153256,0.011662839,-0.000156153,0.047280498,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.058017518,0.030099796,0.016126903,-0.000274889,0.105165208,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.010847538,0.023512105,0.013130878,-0.000150905,0.185731523,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.180265063,0.008454547,0.005336455,-0.000117589,0.113685599,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.09181173,0.072657677,0.010539681,-0.000168849,0.197257293,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.007761851,0.107887616,0.012539316,-0.000167702,0.328947333,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.062592858,0.117933039,0.016683356,-0.000253022,0.293654706,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.039618912,0.13174452,0.01295748,-0.00018288,0.21115624,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.099905796,0.082572019,0.00908359,-0.000155553,0.205773788,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.029271331,0.073839515,0.0129163,-0.000145253,0.097348181,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.058565691,0.032372911,0.011688839,-0.000203624,0.197078825,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.033883017,0.109907396,0.014302981,-0.000238269,0.228343986,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.032122889,0.118921753,0.011756355,-0.000203864,0.361383409,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.084030915,0.049167614,0.010256613,-0.000151781,0.252061324,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.039326061,0.075741274,0.010777543,-0.000117697,0.097937039,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.031571166,0.089089547,0.006884028,-9.56E-05,0.207737706,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.140437179,0.131874061,0.006489737,-0.00011462,0.059398768,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.030066669,0.062018898,0.012390383,-0.000173248,0.081054413,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.136283828,-0.039611898,0.010018619,-0.000147558,0.319363602,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.011015619,0.027973582,0.013673977,-0.000173921,0.143738999,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.012279062,0.138814334,0.012319956,-0.000184687,0.189132314,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.086560177,0.076000153,0.018799095,-0.000231681,0.275180119,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.059915561,0.056598026,0.009392821,-0.000114753,0.059058706,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.106768233,0.050592086,0.009466824,-0.000163431,0.32696965,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.149289966,0.058887418,0.002859364,-2.36E-05,0.120944458,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.093624659,-0.010273448,0.010563852,-0.000167154,0.090584387,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.255565064,-0.122787878,0.002720251,-4.81E-05,0.145689085,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,0
0.02004677,0.031642176,0.013108386,-0.000212875,0.324134488,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.056411554,0.002735254,0.014000006,-0.00017834,0.087304861,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.061988131,0.059405393,0.010231617,-0.000106839,0.158058051,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.024674718,0.163693275,0.010218603,-0.000117686,0.083136114,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.097310187,-0.018152423,0.012184596,-0.000172504,0.1409339,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.04280922,-0.033530558,0.012195725,-0.000163902,0.227322483,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.184000356,0.030663894,0.008823972,-0.000144043,0.142234313,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.066816707,0.069986345,0.010817793,-0.000166328,0.229038012,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.083196308,0.200875118,0.01867007,-0.000283707,0.075683503,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0,0,0
0.042164425,0.11454174,0.014220511,-0.00022676,0.225582062,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.102300815,0.039193162,0.00888161,-0.00013417,0.363809305,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.021014644,0.047035949,0.013832184,-0.000209933,0.194144939,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.019597344,-0.038478464,0.017130822,-0.000233741,0.093284874,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.118746547,0.122973832,0.006372155,-9.46E-05,0.224920354,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.208036017,-0.035842415,0.003521456,-8.41E-05,0.16173923,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.046712451,0.015978228,0.018364415,-0.00027008,0.313779344,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.066419228,0.142687124,0.008605694,-0.00012996,0.164530086,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.064284312,0.06562368,0.013208864,-0.000206881,0.207838711,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.101144952,-0.00093676,0.008543056,-0.000127054,0.242078886,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.118829851,0.004202214,0.014623333,-0.000247997,0.179779006,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.048571108,0.054650724,0.014636005,-0.000191451,0.20271171,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.145307513,0.008643504,0.000223879,3.36E-05,0.278936216,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,0,0
0.049021616,0.115137202,0.016020399,-0.000281129,0.197545896,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.069615214,0.091418343,0.007004404,-0.000137382,0.248955827,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.078460063,-0.032657348,0.011954833,-0.000171491,0.343844659,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.025308041,0.079620134,0.016674871,-0.000251606,0.174658746,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.002999786,0.088289487,0.016176171,-0.000233468,0.282172003,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.079745428,-0.062120513,0.016574112,-0.000292389,0.324892811,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,0
0.034015936,0.064768844,0.016373003,-0.000265553,0.105105174,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.084565029,0.067469116,0.009249532,-0.000158292,0.262416836,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.082980615,0.065670468,0.022155013,-0.000331005,0.311867435,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.008005223,0.014833916,0.019398019,-0.000313334,0.209562534,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.114557632,-0.066894241,0.008419548,-0.000123749,0.411388061,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0,0,0
0.023291713,0.155343972,0.004979519,-4.75E-05,0.281582924,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,0
0.034252375,0.120367276,0.00784365,-9.88E-05,0.134119199,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.058929774,0.05345392,0.009891307,-0.000143673,0.297536539,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.004940926,0.019464524,0.012590124,-0.000140898,0.216544543,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.064584685,0.082912008,0.011329657,-0.000166872,0.152967023,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.064078287,0.02436523,0.016321727,-0.000211273,0.233437779,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-2.64E-05,0.095568784,0.013978029,-0.000207061,0.14718858,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.012547438,0.106487209,0.014409492,-0.000202028,0.24492724,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.028577607,0.05594896,0.010993904,-0.000109837,0.140874442,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.127415248,0.123761745,0.019714975,-0.000285339,0.272656505,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.044792287,0.007240402,0.01582231,-0.000244398,0.299719596,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.142405572,-0.011258386,0.010691005,-0.000164385,0.104367455,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.084705379,0.04428777,0.012860906,-0.00020575,0.188924848,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.032889393,0.114943993,0.015715502,-0.000270414,0.210726429,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.035533628,0.06511007,0.013148214,-0.00019396,0.181138485,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.005360602,0.004100893,0.015525762,-0.000242315,0.283609626,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.068894623,0.040578288,0.014946661,-0.000249212,0.172917576,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.064564784,-0.004641945,0.010201448,-0.000124614,0.112573966,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.025258073,0.118570391,0.009094524,-0.000103644,0.15965416,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.153159538,0.064635998,0.004159105,-7.12E-05,0.243724206,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.117046403,0.094017292,0.007724224,-0.000164509,0.303829145,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.012124184,0.099264129,0.016402747,-0.00022837,0.235258646,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.066048397,0.127080252,0.017163888,-0.000253759,0.37604733,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.141272586,-0.004802648,0.008283544,-0.000104554,0.128231459,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.023648996,0.160147419,0.012308367,-0.000156906,0.148583584,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.017193231,0.054119503,0.017375794,-0.000262004,0.216469393,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.03444147,0.043576253,0.009061901,-0.000151935,0.365899325,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.048634156,0.064682259,0.007811694,-0.000104986,0.161914916,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.069259786,0.048343554,0.018722524,-0.000241621,0.244259761,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.150028317,-0.004446344,0.007995276,-0.000110505,0.107143562,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.015786593,0.098961794,0.016418079,-0.000248577,0.208564029,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.181411334,0.037081632,0.005324248,-0.000107312,0.163701057,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.079501912,0.046098513,0.009048819,-0.000133225,0.180457447,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.168016863,-0.012827725,0.006908717,-0.000107142,0.312240034,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.021493939,0.068564555,0.011692961,-0.000169098,0.25998423,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.195746046,0.004897849,0.000374037,8.38E-06,0.223808875,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.107371016,0.025599087,0.007395546,-0.000109151,0.224896626,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.078168474,0.063974975,0.00923273,-0.000144119,0.198378674,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.100501069,0.06719583,0.011158577,-0.000167472,0.078164995,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.053321251,0.004419298,0.009938626,-0.000118808,-0.006773643,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.170504383,0.066774,0.002593615,-4.61E-05,0.19071596,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.076340445,0.004907746,0.015317288,-0.000266169,0.186739328,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.001186028,0.057739274,0.014260134,-0.000197073,0.072961729,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.110888095,0.078399975,0.006625347,-8.55E-05,0.278389633,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.005533491,0.069536559,0.010722433,-0.000144872,0.234840353,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.127215839,0.036773043,0.006330861,-0.00011379,0.223623968,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.09361617,0.039975279,0.005010454,-5.45E-05,0.165364917,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.107705501,0.054103843,0.009876528,-0.000158304,0.278557984,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.011421375,0.194742327,0.008994216,-0.000155211,0.224293378,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0,0,0
0.061509937,0.116418039,0.008631633,-0.000114696,0.153016358,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.140668735,-0.062066123,0.009731511,-0.000159064,0.220712463,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.120550642,-0.032555077,0.010035143,-0.000147592,0.218795271,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.126348646,0.042216527,0.007924843,-0.00012991,0.091597344,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.031987942,0.104937917,0.016273978,-0.000248842,0.244649781,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.027319498,0.030121534,0.01739955,-0.000267982,0.044434853,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.043625772,0.076261527,0.015022194,-0.000200424,0.155711344,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.077948842,0.039571925,0.010506081,-0.000137481,0.06966354,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.006299623,-0.019192573,0.015745511,-0.00021075,0.284295898,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.126228045,0.0662909,0.008980968,-0.000134479,0.172819231,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.07751816,-0.039411741,0.014330883,-0.000230097,0.28789976,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.092629075,0.078416294,0.010262824,-0.000176149,0.266451408,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.02458882,0.068102861,0.016591,-0.000236282,0.231108048,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.023935459,0.046018601,0.013244065,-0.000211072,0.265277603,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.008815706,0.074092539,0.016971205,-0.000258504,0.255632805,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.060085463,0.019544249,0.009936274,-0.000163293,0.235448052,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.056258803,0.084861117,0.015664571,-0.000203133,0.166719907,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.134270954,0.062551999,0.010777029,-0.000183215,0.146114568,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.025832677,0.08598969,0.015991914,-0.000253454,0.043157681,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.076230139,0.05345404,0.008647463,-0.000128934,0.290147001,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.024671787,0.096499306,0.018813527,-0.000249941,0.121625199,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.106836277,0.041999823,0.013425486,-0.000238572,0.303473631,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
-0.018831309,0.150402922,0.017386473,-0.000264245,0.149023028,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.005986085,0.014201304,0.014865508,-0.000228374,0.304688242,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
0.077936348,0.095737479,0.010557505,-0.00016879,0.121112955,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,1,1,1
