Est.NoA.NT.LB,Est.NoA.NT.UB,Est.NoA.AT.LB,Est.NoA.AT.UB,Est.NoA.CO.LB,Est.NoA.CO.UB,Est.A.NT.LB,Est.A.NT.UB,Est.A.AT.LB,Est.A.AT.UB,Est.A.CO.LB,Est.A.CO.UB,True.NoA.NT.LB,True.NoA.NT.UB,True.NoA.AT.LB,True.NoA.AT.UB,True.NoA.CO.LB,True.NoA.CO.UB,True.A.NT.LB,True.A.NT.UB,True.A.AT.LB,True.A.AT.UB,True.A.CO.LB,True.A.CO.UB,CI.NoA.NT.LB,CI.NoA.NT.UB,CI.NoA.AT.LB,CI.NoA.AT.UB,CI.NoA.CO.LB,CI.NoA.CO.UB,CI.A.NT.LB,CI.A.NT.UB,CI.A.AT.LB,CI.A.AT.UB,CI.A.CO.LB,CI.A.CO.UB,Cover.NoA.NT,Cover.NoA.AT,Cover.NoA.CO,Cover.A.NT,Cover.A.AT,Cover.A.CO
0.156807459,0.256637168,0,0.592592593,0.148661669,1,0.169946333,0.260960491,0,0.580131842,0.150911591,0.867029653,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.06362818,0.352394958,0,0.729206731,0.008376118,1,0.099096111,0.358952707,0,0.688983701,0.063352026,1,1,1,1,1,1,1
0.045299284,0.198275862,0,0.637931034,0.024323118,1,0.077293815,0.199766268,0,0.532153333,0.101819415,0.944410677,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.284513547,0,0.760021739,0,1,0.024309493,0.283224176,0,0.707139774,0.013790196,1,1,1,1,1,1,1
0.154645874,0.280701754,0,0.557692308,0.076179648,1,0.163372166,0.28081208,0,0.54746658,0.112528144,0.865120667,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.058191307,0.376261508,0,0.695671584,0,1,0.087633277,0.37158724,0,0.683122214,0.043146259,1,1,1,1,1,1,1
0.141209943,0.23015873,0,0.54,0.161657559,1,0.137155711,0.22684251,0,0.506861669,0.144477971,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.056762882,0.318611272,0,0.6875,0,1,0.060722953,0.315166438,0,0.634939115,0.051288909,1,1,1,1,1,1,1
0.083614548,0.181102362,0,0.62962963,0.075597336,1,0.098538791,0.181690969,0,0.623234733,0.099648743,0.928886661,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.262649753,0,0.756160639,0,1,0.044908845,0.25720927,0,0.736262167,0.026220837,1,1,1,1,1,1,1
0.128077856,0.247706422,0,0.672131148,0.104322456,1,0.138051761,0.256665542,0,0.68853014,0.140389061,0.93742097,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.022999995,0.336911619,0,0.793117132,0,1,0.06295551,0.348444989,0,0.794469753,0.083065267,1,1,1,1,1,1,1
0.023638317,0.198198198,0,0.661538462,0,1,0.065507871,0.199139707,0,0.617417355,0.108818747,0.911750896,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.279297297,0,0.781837945,0,1,0.013352343,0.278848956,0,0.760903014,0.060888663,1,1,1,1,1,1,1
0.133819566,0.243697479,0,0.581818182,0.051776801,1,0.132221803,0.244001332,0,0.35693962,0.150644867,0.893770151,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.043438098,0.327102804,0,0.711924939,0,1,0.078782868,0.324284236,0,0.587575656,0.044052649,1,1,1,1,1,0,1
0.092827004,0.222222222,0,0.559322034,0.01612701,1,0.110303771,0.226789608,0,0.510777671,0.08909251,0.80386533,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.309090909,0,0.682559524,0,1,0.049715178,0.304621275,0,0.671848215,0.030559022,0.954140292,1,1,1,1,1,1
0.116915423,0.240740741,0,0.689655172,0.114548091,1,0.12041256,0.241756214,0,0.602311149,0.159154804,0.893500949,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.013214511,0.333409091,0,0.803921569,0,1,0.065885854,0.331568849,0,0.781798061,0.073902373,1,1,1,1,1,1,1
0.060461082,0.216216216,0,0.561403509,0,1,0.110952636,0.209288002,0,0.546010223,0.057527976,0.774774559,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.304057658,0,0.693600982,0,1,0.043818194,0.29484584,0,0.67248362,0.010375956,0.919780504,1,1,1,1,1,0
0.115311909,0.226086957,0,0.614035088,0.074479872,1,0.130920851,0.232295185,0,0.590554817,0.126605147,0.822557025,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.027657858,0.305084746,0,0.742922078,0,1,0.078421379,0.308837894,0,0.724509195,0.042619085,0.938840062,1,1,1,1,1,1
0.126524755,0.238938053,0,0.631578947,0.07477054,1,0.133808633,0.244126743,0,0.589318105,0.126902671,0.963536615,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.036329085,0.320414355,0,0.75,0,1,0.052141136,0.323528322,0,0.742152592,0.050879783,1,1,1,1,1,1,1
0.126315789,0.228070175,0,0.647058824,0.144777175,1,0.121581336,0.223476383,0,0.643897432,0.162818626,0.984844563,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.036896892,0.312513587,0,0.782724329,0.010563742,1,0.054516714,0.303688578,0,0.765656688,0.067091728,1,1,1,1,1,1,1
0.090009917,0.235294118,0,0.6875,0,1,0.108467496,0.233106713,0,0.523687971,0.087267749,0.943155602,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.324629187,0,0.803036513,0,1,0.060476018,0.317788428,0,0.716159172,0.031899605,1,1,1,1,1,1,1
0.104425466,0.233333333,0,0.684210526,0.071529291,1,0.10986778,0.233035119,0,0.58128059,0.10187083,0.960502243,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.004699677,0.313056374,0,0.813590709,0,1,0.061105406,0.312337838,0,0.754199529,0.044953645,1,1,1,1,1,1,1
0.094540943,0.209677419,0,0.618181818,0.073947368,1,0.106546693,0.212682189,0,0.58427071,0.122512833,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.006400798,0.290634218,0,0.745454545,0,1,0.03932976,0.289527134,0,0.711258462,0.021828161,1,1,1,1,1,1,1
0.049603175,0.166666667,0,0.666666667,0.023212129,1,0.077190636,0.166941091,0,0.581259959,0.094247835,0.961983414,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.241979534,0,0.793117132,0,1,0.023755677,0.244344548,0,0.742491294,0.031370607,1,1,1,1,1,1,1
0.125,0.25,0,0.611111111,0.13111546,1,0.13332539,0.24392822,0,0.563226708,0.144377799,0.894793543,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.031240058,0.33636576,0,0.760047619,0,1,0.064791771,0.330737157,0,0.718813728,0.056737036,1,1,1,1,1,1,1
0.084613006,0.193548387,0,0.66,0.156054562,1,0.081536203,0.191377897,0,0.651567175,0.171574451,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.005050274,0.270491803,0,0.789504284,0.007200466,1,0.02746598,0.269835118,0,0.770628337,0.081589448,1,1,1,1,1,1,1
0.111406518,0.272727273,0,0.74,0.167899408,1,0.128875578,0.279313581,0,0.727378965,0.145178248,0.886251353,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.007552105,0.373631509,0,0.857142857,0.017597313,1,0.051789216,0.372313468,0,0.841376416,0.07055483,1,1,1,1,1,1,1
0.128450106,0.208333333,0,0.589285714,0.139276602,1,0.129789549,0.210213361,0,0.516261354,0.196342548,0.951640154,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.043056993,0.290014957,0,0.722222222,0,1,0.056400746,0.290482029,0,0.689526124,0.088014842,1,1,1,1,1,1,1
0.1195371,0.230088496,0,0.653846154,0.092708211,1,0.118508002,0.22944473,0,0.662698616,0.10380357,0.889560875,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.020886273,0.322337006,0,0.785714286,0,1,0.057511806,0.321571668,0,0.77457545,0.054962544,1,1,1,1,1,1,1
0.036495202,0.188034188,0,0.701754386,0.039016137,1,0.069114093,0.184501715,0,0.617779773,0.132156114,0.984984452,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.272748714,0,0.826086957,0,1,0.021377056,0.26818518,0,0.798860167,0.083531374,1,1,1,1,1,1,1
0.08411215,0.216,0,0.64516129,0,1,0.109228909,0.214517145,0,0.531918745,0.0931066,0.925333344,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.293662465,0,0.774193548,0,1,0.053945213,0.292060833,0,0.715224082,0.047293266,1,1,1,1,1,1,1
0.147492401,0.241666667,0,0.655737705,0.067907878,1,0.143530756,0.238109275,0,0.546534628,0.120192061,0.888664441,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.054691569,0.324567027,0,0.773648268,0,1,0.081486796,0.321101838,0,0.72147731,0.039307719,1,1,1,1,1,1,1
0.071674312,0.205357143,0,0.6,0.035960875,1,0.080744484,0.207257563,0,0.456348105,0.109318496,0.864778562,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.293167166,0,0.732172619,0,1,0.032281531,0.296752745,0,0.65961152,0.036471789,1,1,1,1,1,1,1
0.078661995,0.216216216,0,0.537037037,0.123433319,1,0.098343578,0.211710544,0,0.522390993,0.126433496,0.792363292,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.302100057,0,0.674029503,0,1,0.033380575,0.293807027,0,0.645453887,0.040835779,0.922543073,1,1,1,1,1,0
0.158218504,0.25984252,0,0.680555556,0,1,0.159840169,0.258285834,0,0.590995272,0.083147963,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.06801229,0.34461081,0,0.783804574,0,1,0.084155939,0.341197324,0,0.769480354,0.021261644,1,1,1,1,1,1,1
0.140724777,0.24137931,0,0.596491228,0.065664498,1,0.148300725,0.246419908,0,0.583262693,0.074370859,0.885589342,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.055430084,0.323080808,0,0.723456404,0,1,0.074280505,0.323737925,0,0.699714536,0.010432927,1,1,1,1,1,1,1
0.092092357,0.218487395,0,0.679245283,0.086204791,1,0.112866265,0.218164302,0,0.639938588,0.104739366,0.935336614,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.005027363,0.308368363,0,0.807034413,0,1,0.059004636,0.312513934,0,0.779571474,0.045288891,1,1,1,1,1,1,1
0.125604005,0.252336449,0,0.694915254,0.175464999,1,0.162034324,0.251965276,0,0.573481035,0.204951176,0.796414419,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.020905878,0.346163366,0,0.818181818,0.024100677,1,0.094794398,0.342033206,0,0.738794645,0.089142912,0.927224808,1,1,1,1,1,0
0.157838983,0.220338983,0,0.666666667,0.163841808,1,0.160642199,0.215131706,0,0.65678413,0.157583911,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.072940924,0.306127045,0,0.790322581,0,1,0.08051601,0.298676494,0,0.777909697,0.072638782,1,1,1,1,1,1,1
0.115974522,0.208,0,0.677966102,0.074843354,1,0.126453024,0.210655125,0,0.622092071,0.102754469,0.935942036,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.036282278,0.282284946,0,0.802641547,0,1,0.077940123,0.284901621,0,0.775483702,0.029480379,1,1,1,1,1,1,1
0.108905538,0.214876033,0,0.607142857,0.031943485,1,0.10610021,0.212385618,0,0.509710047,0.089747126,0.954748789,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.00373356,0.296038017,0,0.738104396,0,1,0.043070552,0.292485846,0,0.682954737,0.025905265,1,1,1,1,1,1,1
0.090436174,0.218487395,0,0.678571429,0.07385304,1,0.118174804,0.221313419,0,0.663918084,0.08945737,0.997551692,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.309090909,0,0.800089286,0,1,0.055685725,0.308902779,0,0.776410195,0.03420824,1,1,1,1,1,1,1
0.074628047,0.205128205,0,0.5625,0.088780419,1,0.075824767,0.204662494,0,0.554341845,0.116708282,0.911595864,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.287889025,0,0.714285714,0,1,0.012994563,0.281356159,0,0.696266605,0.046589348,1,1,1,1,1,1,1
0.122267206,0.263157895,0,0.576923077,0.058167142,1,0.119593166,0.261019805,0,0.452864676,0.154686503,0.873184107,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.026424399,0.348623853,0,0.716674528,0,1,0.057872759,0.344992552,0,0.669137622,0.07145751,1,1,1,1,1,1,1
0.110507246,0.216666667,0,0.672727273,0.131873406,1,0.115293027,0.210998259,0,0.660072355,0.134364164,0.972576183,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.019278969,0.305817661,0,0.8,0,1,0.057107468,0.291129863,0,0.774221799,0.06106745,1,1,1,1,1,1,1
0.08715236,0.229508197,0,0.603448276,0,1,0.10791339,0.235148653,0,0.530166977,0.075701331,0.884211461,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.305832804,0,0.730208333,0,1,0.042366823,0.306092265,0,0.698075352,0.017345702,1,1,1,1,1,1,1
0.01625387,0.169354839,0,0.711538462,0.04964176,1,0.053844469,0.172042078,0,0.514569535,0.13766981,0.918724157,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.24108631,0,0.829369919,0,1,0.006354219,0.242419871,0,0.734671055,0.040136441,1,1,1,1,1,1,1
0,0.141666667,0,0.618181818,0.047533588,1,0.025521651,0.133348022,0,0.608304621,0.086364731,0.962576374,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.206618695,0,0.753859649,0,1,0,0.198153295,0,0.725516249,0.050104271,1,0,1,1,0,1,1
0.127136482,0.261682243,0,0.614035088,0.08942916,1,0.130538754,0.260159436,0,0.621914181,0.111221355,0.877395161,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.026153713,0.351695527,0,0.750117925,0,1,0.074408914,0.351984578,0,0.750855048,0.044271188,1,1,1,1,1,1,1
0.113550647,0.232758621,0,0.637931034,0.029499627,1,0.135444909,0.242143389,0,0.590615446,0.099309071,0.901996397,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.014688809,0.324335874,0,0.758636654,0,1,0.073584035,0.333457858,0,0.735042992,0.035707884,1,1,1,1,1,1,1
0.07491423,0.220338983,0,0.655172414,0,1,0.099746112,0.209727076,0,0.690381048,0.039558389,0.957775462,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.304414569,0,0.784321267,0,1,0.033260545,0.288653104,0,0.783165748,0,1,1,1,1,1,1,1
0.056402689,0.192982456,0,0.679245283,0.082823831,1,0.099921619,0.194078828,0,0.649376696,0.082639292,0.801855268,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.280024793,0,0.811320755,0,1,0.049508167,0.281238641,0,0.7786435,0.038014675,0.944959235,1,1,1,1,1,1
0.069652986,0.207207207,0,0.666666667,0.152703151,1,0.079727762,0.208572558,0,0.655112171,0.154108031,0.849231108,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.290598291,0,0.803932225,0.010617223,1,0.024394655,0.295334405,0,0.784884376,0.067077697,0.975921356,1,1,1,1,1,1
0.074921384,0.191666667,0,0.654545455,0.060674326,1,0.087880923,0.194423632,0,0.66247384,0.089000682,0.956184498,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.276196283,0,0.784642857,0,1,0.022285926,0.278622951,0,0.762580383,0.032285957,1,1,1,1,1,1,1
0.110739993,0.227642276,0,0.655737705,0.06815699,1,0.123938565,0.228022149,0,0.550100101,0.148892294,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.014084713,0.300813008,0,0.772727273,0,1,0.070191174,0.298467542,0,0.733156191,0.053461576,1,1,1,1,1,1,1
0.183176433,0.267241379,0,0.593220339,0.10725087,1,0.188678137,0.265253437,0,0.624883123,0.153324442,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.086488899,0.363636364,0,0.720032787,0,1,0.099072313,0.360529266,0,0.733895001,0.069165431,1,1,1,1,1,1,1
0.027582347,0.177966102,0,0.629032258,0,1,0.072254772,0.178186878,0,0.625665992,0.063954493,0.912440116,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.252147526,0,0.740034483,0,1,0.016781351,0.249960481,0,0.72230614,0.022173641,1,1,1,1,1,1,1
0.084387852,0.198275862,0,0.65625,0.064185973,1,0.118471883,0.195924851,0,0.591774595,0.083609875,0.902960892,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.276810516,0,0.774235261,0,1,0.065429399,0.27350601,0,0.73057293,0.01748199,1,1,1,1,1,1,1
0.087665258,0.208695652,0,0.612903226,0.044964074,1,0.10764205,0.212829709,0,0.609046544,0.088101377,0.904591207,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.294117647,0,0.745868644,0,1,0.045823976,0.300321129,0,0.735883443,0.023751228,1,1,1,1,1,1,1
0.088019169,0.216666667,0,0.703703704,0.149810615,1,0.119421386,0.21791763,0,0.612486228,0.205404746,0.990453225,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.000558943,0.297302881,0,0.810344828,0,1,0.054659593,0.299578143,0,0.772873624,0.105874172,1,1,1,1,1,1,1
0.062825644,0.195121951,0,0.694915254,0.020664365,1,0.105485716,0.190948997,0.038005948,0.619945791,0.128741218,0.894482376,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.277777778,0,0.816666667,0,1,0.05427655,0.27429438,0,0.785049435,0.06889097,1,1,1,1,1,1,1
0.039513922,0.201754386,0,0.666666667,0.0742715,1,0.072495383,0.205394924,0,0.61090129,0.10964889,0.927220636,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.288486842,0,0.8,0,1,0.014205364,0.293461474,0,0.766468141,0.054561369,1,1,1,1,1,1,1
0.064616933,0.195121951,0,0.6,0.014041498,1,0.093744415,0.1717605,0,0.491573507,0.082896269,0.942986859,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.264475171,0,0.725498102,0,1,0.040557152,0.246043741,0,0.656945808,0.044765918,1,1,1,1,1,1,1
0.13495363,0.245762712,0,0.685185185,0.13604344,1,0.148387585,0.248849497,0,0.693792162,0.147777422,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.032354693,0.32323975,0,0.825009921,0,1,0.071595538,0.32018537,0,0.82687348,0.05395778,1,1,1,1,1,1,1
0.18565931,0.285714286,0,0.593220339,0.058332689,1,0.18062835,0.282504467,0,0.619056331,0.078807504,0.964466337,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.092355241,0.375,0,0.723435091,0,1,0.09359967,0.372156049,0,0.726547071,0.014999099,1,1,1,1,1,1,1
0.056083791,0.181102362,0,0.683333333,0,1,0.073470234,0.1822639,0,0.65004242,0.098789419,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.258371063,0,0.794117647,0,1,0.023015189,0.258596373,0,0.7875396,0.044892882,1,1,1,1,1,1,1
0.046296296,0.175925926,0,0.509803922,0.092093023,1,0.069155163,0.175487122,0,0.428710161,0.177165744,0.832052697,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.25,0,0.656272321,0,1,0.018739511,0.246113475,0,0.627976241,0.075840975,0.9600236,1,1,1,1,1,1
0.075923649,0.203389831,0,0.618181818,0.040963855,1,0.09429957,0.20477286,0,0.541662402,0.08397803,0.810478547,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.283216286,0,0.745114656,0,1,0.037300073,0.283088335,0,0.71264433,0.018290373,0.94078453,1,1,1,1,1,1
0.009471939,0.146341463,0,0.637931034,0,1,0.091250487,0.146521656,0,0.631793443,0.08169255,0.889288007,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.214904132,0,0.758636654,0,1,0.039998013,0.215002507,0,0.741070798,0.03058192,1,0,1,1,0,1,1
0.106875049,0.227642276,0,0.649122807,0.037130802,1,0.126236804,0.223814664,0,0.523439732,0.118426688,0.89234847,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.021163309,0.308943089,0,0.777777778,0,1,0.064436437,0.304833852,0,0.706606207,0.049115022,1,1,1,1,1,1,1
0.097581634,0.216981132,0,0.660377358,0.126227523,1,0.130645352,0.215174534,0,0.625210247,0.134096884,0.835289324,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.005986308,0.31001699,0,0.777777778,0,1,0.069767745,0.307400506,0,0.755377989,0.052830451,0.972382653,1,1,1,1,1,1
0.12924518,0.232142857,0,0.641509434,0.211442727,1,0.139010658,0.222948096,0,0.606485682,0.198224423,0.905158056,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.036992474,0.318598192,0,0.777878788,0.050660364,1,0.071251087,0.303339628,0,0.730512035,0.094401992,1,1,1,1,1,1,1
0.168712852,0.257575758,0,0.627118644,0.022724716,1,0.173230952,0.261474304,0,0.616070532,0.105418775,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.082377372,0.346161417,0,0.754385965,0,1,0.102742748,0.347801924,0,0.731006179,0.046127983,1,1,1,1,0,1,1
0,0.146551724,0,0.716981132,0.08346633,1,0.029485749,0.145715101,0,0.61240074,0.148452947,0.852842603,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.216216216,0,0.84,0,1,0,0.211772733,0,0.784196714,0.058794388,0.995348117,0,1,1,0,1,1
0.011521972,0.15,0,0.647058824,0.063590604,1,0.089098855,0.147198653,0,0.659004951,0.079490565,0.821963736,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.233346774,0,0.8,0,1,0.036490662,0.221946639,0,0.799956602,0.040297555,0.97247473,1,1,1,1,1,1
0.070577331,0.203389831,0,0.655172414,0.071717683,1,0.086582161,0.201448932,0,0.570787951,0.137746212,0.927062151,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.281824009,0,0.769230769,0,1,0.04049178,0.275397797,0,0.746567738,0.036510969,1,1,1,1,1,1,1
0.149565495,0.252252252,0,0.610169492,0.090338201,1,0.150350587,0.252733205,0,0.589793118,0.103823906,0.930269124,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.055635658,0.338846477,0,0.733333333,0,1,0.078573157,0.334965146,0,0.720227142,0.036684079,1,1,1,1,1,1,1
0.058593965,0.203539823,0,0.603773585,0.094058589,1,0.096702616,0.207399097,0,0.448336834,0.188927478,0.897691681,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.280709004,0,0.722222222,0,1,0.031700097,0.283320079,0,0.654632664,0.086195914,1,1,1,1,1,1,1
0.103365385,0.213675214,0,0.692307692,0.178039404,1,0.104875556,0.213767012,0,0.697005027,0.198672102,0.948403226,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0.00924248,0.295652174,0,0.800089286,0.015271734,1,0.050348325,0.29601483,0,0.800221102,0.092009749,1,1,1,1,1,1,1
0.056138524,0.168141593,0,0.719298246,0.116216938,1,0.054336431,0.163273299,0,0.68689356,0.15238797,1,0.102040816,0.220408163,0,0.638888889,0.083969466,1,0.102040816,0.220408163,0,0.601851852,0.118320611,0.93129771,0,0.241666667,0,0.836073025,0,1,0.011897348,0.230367313,0,0.81875926,0.081183633,1,1,1,1,1,1,1
