Estimate_0,Estimate_1,Estimate_2,Estimate_3,Estimate_4,True_0,True_1,True_2,True_3,True_4,Pvalue_0,Pvalue_1,Pvalue_2,Pvalue_3,Pvalue_4,Coverage_0,Coverage_1,Coverage_2,Coverage_3,Coverage_4
-0.024674718,0.163693275,0.010218603,-0.000117686,0.083136114,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.761400498,0.011323524,0.063232708,0.164339857,0.42359406,1,1,1,1,1
0.097310187,-0.018152423,0.012184596,-0.000172504,0.1409339,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.243217271,0.784737499,0.0389734,0.085072867,0.163285329,1,1,1,1,1
0.04280922,-0.033530558,0.012195725,-0.000163902,0.227322483,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.582498015,0.619596206,0.015518985,0.039803409,0.018589809,1,1,1,1,1
0.184000356,0.030663894,0.008823972,-0.000144043,0.142234313,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.024307265,0.658083927,0.09577688,0.085800233,0.12880558,1,1,1,1,1
0.066816707,0.069986345,0.010817793,-0.000166328,0.229038012,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.448930483,0.307595555,0.054752088,0.051296395,0.015846267,1,1,1,1,1
-0.083196308,0.200875118,0.01867007,-0.000283707,0.075683503,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.270802078,0.002312407,2.94E-05,1.24E-05,0.40372313,1,0,1,1,1
0.042164425,0.11454174,0.014220511,-0.00022676,0.225582062,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.612807075,0.092710107,0.006889102,0.006321023,0.022906675,1,1,1,1,1
0.102300815,0.039193162,0.00888161,-0.00013417,0.363809305,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.196034556,0.528473583,0.056689247,0.045775991,1.48E-05,1,1,1,1,0
0.021014644,0.047035949,0.013832184,-0.000209933,0.194144939,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.805463335,0.499873917,0.018181069,0.028446802,0.036536213,1,1,1,1,1
0.019597344,-0.038478464,0.017130822,-0.000233741,0.093284874,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.799813776,0.581446114,0.000314517,0.000878494,0.338386504,1,1,1,1,1
0.118746547,0.122973832,0.006372155,-9.46E-05,0.224920354,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.179190039,0.066379268,0.244812088,0.252428699,0.015496027,1,1,1,1,1
0.208036017,-0.035842415,0.003521456,-8.41E-05,0.16173923,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.016023844,0.569898446,0.513084307,0.308189432,0.091092741,1,1,1,1,1
-0.046712451,0.015978228,0.018364415,-0.00027008,0.313779344,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.542949347,0.813272658,2.51E-05,2.34E-05,0.000377312,1,1,1,1,1
0.066419228,0.142687124,0.008605694,-0.00012996,0.164530086,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.426863591,0.036344108,0.10006727,0.114100516,0.077620764,1,1,1,1,1
0.064284312,0.06562368,0.013208864,-0.000206881,0.207838711,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.452934623,0.330868119,0.01354381,0.013846965,0.014084453,1,1,1,1,1
0.101144952,-0.00093676,0.008543056,-0.000127054,0.242078886,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.236010543,0.989211486,0.125969269,0.15017488,0.027931514,1,1,1,1,1
0.118829851,0.004202214,0.014623333,-0.000247997,0.179779006,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.108109328,0.947714877,0.000426399,6.58E-05,0.065029251,1,1,1,1,1
-0.048571108,0.054650724,0.014636005,-0.000191451,0.20271171,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.525736493,0.421141374,0.009505876,0.038187443,0.035747738,1,1,1,1,1
0.145307513,0.008643504,0.000223879,3.36E-05,0.278936216,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.067071657,0.891972531,0.964430953,0.656276321,0.000547895,1,1,0,0,1
0.049021616,0.115137202,0.016020399,-0.000281129,0.197545896,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.536905039,0.085506015,0.000905323,8.28E-05,0.038983737,1,1,1,1,1
0.069615214,0.091418343,0.007004404,-0.000137382,0.248955827,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.376787341,0.164847239,0.164822204,0.08863121,0.001883366,1,1,1,1,1
0.078460063,-0.032657348,0.011954833,-0.000171491,0.343844659,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.318329941,0.610382726,0.022070934,0.036600436,0.000256516,1,1,1,1,1
-0.025308041,0.079620134,0.016674871,-0.000251606,0.174658746,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.764383394,0.232914805,0.001348615,0.002116481,0.061357637,1,1,1,1,1
-0.002999786,0.088289487,0.016176171,-0.000233468,0.282172003,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.970296912,0.16149164,0.002200448,0.004290108,0.00257159,1,1,1,1,1
0.079745428,-0.062120513,0.016574112,-0.000292389,0.324892811,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.308147562,0.335378259,0.001497823,0.00024636,0.000567202,1,1,1,1,1
0.034015936,0.064768844,0.016373003,-0.000265553,0.105105174,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.665521303,0.352453663,0.000223388,4.19E-05,0.220366509,1,1,1,1,1
0.084565029,0.067469116,0.009249532,-0.000158292,0.262416836,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.296031505,0.28068611,0.077570033,0.058500643,0.006738443,1,1,1,1,1
-0.082980615,0.065670468,0.022155013,-0.000331005,0.311867435,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.262087494,0.282206326,1.99E-08,5.85E-09,0.000188561,1,1,0,0,1
0.008005223,0.014833916,0.019398019,-0.000313334,0.209562534,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.921976674,0.819117672,5.07E-05,1.15E-05,0.017800987,1,1,1,0,1
0.114557632,-0.066894241,0.008419548,-0.000123749,0.411388061,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.17831991,0.335116347,0.118177528,0.140116029,1.06E-06,1,1,1,1,0
0.023291713,0.155343972,0.004979519,-4.75E-05,0.281582924,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.774648881,0.022006093,0.342814907,0.557269791,0.000513363,1,1,1,1,1
0.034252375,0.120367276,0.00784365,-9.88E-05,0.134119199,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.667994136,0.078881609,0.14086909,0.235323224,0.154815191,1,1,1,1,1
0.058929774,0.05345392,0.009891307,-0.000143673,0.297536539,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.502068299,0.408616775,0.07237982,0.093210363,0.00104291,1,1,1,1,1
0.004940926,0.019464524,0.012590124,-0.000140898,0.216544543,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.946405466,0.749849715,0.009578267,0.066316249,0.012843636,1,1,1,1,1
0.064584685,0.082912008,0.011329657,-0.000166872,0.152967023,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.441848141,0.219228507,0.019233775,0.014307728,0.068681153,1,1,1,1,1
-0.064078287,0.02436523,0.016321727,-0.000211273,0.233437779,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.463264779,0.701021321,0.003168881,0.010644052,0.011469238,1,1,1,1,1
-2.64E-05,0.095568784,0.013978029,-0.000207061,0.14718858,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.999735264,0.155405501,0.003245843,0.003082943,0.093863236,1,1,1,1,1
0.012547438,0.106487209,0.014409492,-0.000202028,0.24492724,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.877864247,0.101125907,0.003816642,0.007912028,0.005668096,1,1,1,1,1
0.028577607,0.05594896,0.010993904,-0.000109837,0.140874442,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.721395093,0.380176157,0.026714768,0.141345307,0.130372667,1,1,1,1,1
-0.127415248,0.123761745,0.019714975,-0.000285339,0.272656505,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.088381688,0.057771201,2.41E-05,2.81E-05,0.001832869,0,1,1,1,1
0.044792287,0.007240402,0.01582231,-0.000244398,0.299719596,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.532654447,0.912351373,0.000233632,0.00023914,0.000765421,1,1,1,1,1
0.142405572,-0.011258386,0.010691005,-0.000164385,0.104367455,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.067017099,0.868932774,0.018684664,0.016581509,0.289661762,1,1,1,1,1
0.084705379,0.04428777,0.012860906,-0.00020575,0.188924848,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.311613593,0.515345613,0.017290966,0.016313915,0.045379495,1,1,1,1,1
0.032889393,0.114943993,0.015715502,-0.000270414,0.210726429,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.681323776,0.070457553,0.001079956,0.000203702,0.029603971,1,1,1,1,1
0.035533628,0.06511007,0.013148214,-0.00019396,0.181138485,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.649719653,0.325022629,0.012749554,0.024875594,0.067293238,1,1,1,1,1
0.005360602,0.004100893,0.015525762,-0.000242315,0.283609626,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.944903491,0.950703446,0.001746528,0.000830587,0.000908017,1,1,1,1,1
0.068894623,0.040578288,0.014946661,-0.000249212,0.172917576,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.389357832,0.548134446,0.001700433,0.000359988,0.04366261,1,1,1,1,1
0.064564784,-0.004641945,0.010201448,-0.000124614,0.112573966,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.393994574,0.945322261,0.046477175,0.127094255,0.269462451,1,1,1,1,1
0.025258073,0.118570391,0.009094524,-0.000103644,0.15965416,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.751244164,0.074719759,0.106155858,0.2465045,0.11542234,1,1,1,1,1
0.153159538,0.064635998,0.004159105,-7.12E-05,0.243724206,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.07187479,0.324187412,0.429678268,0.355894089,0.010699854,1,1,1,1,1
0.117046403,0.094017292,0.007724224,-0.000164509,0.303829145,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.134383524,0.160240121,0.098020068,0.016638593,0.000582994,1,1,1,1,1
0.012124184,0.099264129,0.016402747,-0.00022837,0.235258646,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.879690464,0.12309927,0.001239205,0.003094071,0.005299172,1,1,1,1,1
-0.066048397,0.127080252,0.017163888,-0.000253759,0.37604733,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.404290617,0.037518377,0.00083977,0.001558133,1.19E-05,1,1,1,1,0
0.141272586,-0.004802648,0.008283544,-0.000104554,0.128231459,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.080330797,0.941530511,0.095813442,0.17919528,0.220135721,1,1,1,1,1
-0.023648996,0.160147419,0.012308367,-0.000156906,0.148583584,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.764253915,0.014775458,0.017048417,0.045224159,0.093434118,1,1,1,1,1
0.017193231,0.054119503,0.017375794,-0.000262004,0.216469393,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.834064993,0.406730989,0.000399778,0.000220931,0.018157207,1,1,1,1,1
0.03444147,0.043576253,0.009061901,-0.000151935,0.365899325,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.670892233,0.524058855,0.086160065,0.07134103,8.21E-05,1,1,1,1,1
0.048634156,0.064682259,0.007811694,-0.000104986,0.161914916,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.552054201,0.335910327,0.143721275,0.219404903,0.092431081,1,1,1,1,1
-0.069259786,0.048343554,0.018722524,-0.000241621,0.244259761,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.353015874,0.466256646,3.71E-05,0.000262784,0.004852576,1,1,1,1,1
0.150028317,-0.004446344,0.007995276,-0.000110505,0.107143562,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.09609004,0.948257924,0.157046157,0.200795697,0.261537723,1,1,1,1,1
-0.015786593,0.098961794,0.016418079,-0.000248577,0.208564029,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.830007139,0.136615917,0.000328271,0.000394688,0.032278081,1,1,1,1,1
0.181411334,0.037081632,0.005324248,-0.000107312,0.163701057,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.032589244,0.583262048,0.315753758,0.180991375,0.077959509,1,1,1,1,1
0.079501912,0.046098513,0.009048819,-0.000133225,0.180457447,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.307927916,0.448122326,0.061235902,0.060839956,0.059863019,1,1,1,1,1
0.168016863,-0.012827725,0.006908717,-0.000107142,0.312240034,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.033234183,0.847162688,0.166024404,0.163740681,0.000647573,1,1,1,1,1
0.021493939,0.068564555,0.011692961,-0.000169098,0.25998423,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.792185644,0.299451279,0.021459028,0.022694459,0.004026593,1,1,1,1,1
0.195746046,0.004897849,0.000374037,8.38E-06,0.223808875,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.026490273,0.941880381,0.944538746,0.916041463,0.008844489,1,1,0,0,1
0.107371016,0.025599087,0.007395546,-0.000109151,0.224896626,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.206800324,0.691936004,0.185081032,0.228166341,0.013438438,1,1,1,1,1
0.078168474,0.063974975,0.00923273,-0.000144119,0.198378674,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.298895608,0.346895411,0.052229555,0.038285657,0.022499972,1,1,1,1,1
0.100501069,0.06719583,0.011158577,-0.000167472,0.078164995,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.242823796,0.329387971,0.043195254,0.047377578,0.404848317,1,1,1,1,1
0.053321251,0.004419298,0.009938626,-0.000118808,-0.006773643,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.505163463,0.948043509,0.051208472,0.137807681,0.941953867,1,1,1,1,0
0.170504383,0.066774,0.002593615,-4.61E-05,0.19071596,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.073034834,0.332034844,0.674689825,0.640876017,0.037821386,1,1,1,1,1
0.076340445,0.004907746,0.015317288,-0.000266169,0.186739328,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.350721593,0.946257805,0.005482803,0.003362606,0.061332997,1,1,1,1,1
0.001186028,0.057739274,0.014260134,-0.000197073,0.072961729,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.987362782,0.393150542,0.006944229,0.019389529,0.462028466,1,1,1,1,1
0.110888095,0.078399975,0.006625347,-8.55E-05,0.278389633,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.206516139,0.232415821,0.231271596,0.304880913,0.001433773,1,1,1,1,1
0.005533491,0.069536559,0.010722433,-0.000144872,0.234840353,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.939662069,0.276471732,0.016206617,0.02993027,0.009816252,1,1,1,1,1
0.127215839,0.036773043,0.006330861,-0.00011379,0.223623968,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.128570567,0.588560433,0.239520438,0.176455225,0.022092397,1,1,1,1,1
0.09361617,0.039975279,0.005010454,-5.45E-05,0.165364917,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.302348711,0.571913481,0.40509939,0.578725087,0.096527832,1,1,1,1,1
0.107705501,0.054103843,0.009876528,-0.000158304,0.278557984,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.188668153,0.400477852,0.062515563,0.057786876,0.002912536,1,1,1,1,1
-0.011421375,0.194742327,0.008994216,-0.000155211,0.224293378,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.894004664,0.002778587,0.086417451,0.039010382,0.008364136,1,0,1,1,1
0.061509937,0.116418039,0.008631633,-0.000114696,0.153016358,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.454057289,0.075560418,0.072577655,0.110762948,0.109000309,1,1,1,1,1
0.140668735,-0.062066123,0.009731511,-0.000159064,0.220712463,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.103129195,0.358353282,0.073268996,0.056918956,0.021589198,1,1,1,1,1
0.120550642,-0.032555077,0.010035143,-0.000147592,0.218795271,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.12641657,0.627881651,0.057049244,0.081643807,0.029205498,1,1,1,1,1
0.126348646,0.042216527,0.007924843,-0.00012991,0.091597344,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.160078436,0.533105423,0.137999316,0.113336011,0.309153587,1,1,1,1,1
-0.031987942,0.104937917,0.016273978,-0.000248842,0.244649781,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.696844372,0.087520846,0.001279467,0.000709516,0.011221105,1,1,1,1,1
0.027319498,0.030121534,0.01739955,-0.000267982,0.044434853,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.748037566,0.66477854,0.001702554,0.00170233,0.637020983,1,1,1,1,1
-0.043625772,0.076261527,0.015022194,-0.000200424,0.155711344,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.533778629,0.242402305,0.000580834,0.002186152,0.051484189,1,1,1,1,1
0.077948842,0.039571925,0.010506081,-0.000137481,0.06966354,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.370541998,0.588359745,0.06415934,0.12426568,0.47823328,1,1,1,1,1
0.006299623,-0.019192573,0.015745511,-0.00021075,0.284295898,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.937873316,0.77740922,0.0021532,0.008652104,0.000841479,1,1,1,1,1
0.126228045,0.0662909,0.008980968,-0.000134479,0.172819231,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.175962644,0.314189904,0.126280728,0.12612569,0.081318266,1,1,1,1,1
0.07751816,-0.039411741,0.014330883,-0.000230097,0.28789976,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.31016518,0.556159769,0.00134497,0.000378288,0.000351989,1,1,1,1,1
0.092629075,0.078416294,0.010262824,-0.000176149,0.266451408,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.238702294,0.218153958,0.031728948,0.011087808,0.00220127,1,1,1,1,1
-0.02458882,0.068102861,0.016591,-0.000236282,0.231108048,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.732990786,0.313985743,7.43E-05,0.000149391,0.008754688,1,1,1,1,1
0.023935459,0.046018601,0.013244065,-0.000211072,0.265277603,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.756312254,0.474359998,0.00393335,0.002036809,0.004388593,1,1,1,1,1
-0.008815706,0.074092539,0.016971205,-0.000258504,0.255632805,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.913192808,0.244842594,0.000754111,0.000439707,0.00737082,1,1,1,1,1
0.060085463,0.019544249,0.009936274,-0.000163293,0.235448052,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.486215817,0.763551503,0.071580627,0.059905396,0.008608879,1,1,1,1,1
-0.056258803,0.084861117,0.015664571,-0.000203133,0.166719907,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.514455318,0.207519692,0.007341561,0.026062735,0.058009489,1,1,1,1,1
0.134270954,0.062551999,0.010777029,-0.000183215,0.146114568,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.072122025,0.367706425,0.020143424,0.009877712,0.10793043,1,1,1,1,1
0.025832677,0.08598969,0.015991914,-0.000253454,0.043157681,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.762240521,0.213732983,0.003780042,0.003953749,0.659582673,1,1,1,1,1
0.076230139,0.05345404,0.008647463,-0.000128934,0.290147001,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.338605369,0.409494566,0.080052213,0.069794437,0.000762964,1,1,1,1,1
-0.024671787,0.096499306,0.018813527,-0.000249941,0.121625199,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.762114812,0.130242971,6.88E-05,0.000240189,0.223594889,1,1,1,1,1
0.106836277,0.041999823,0.013425486,-0.000238572,0.303473631,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.185575551,0.543275667,0.002940627,0.000246844,0.000289636,1,1,1,1,1
-0.018831309,0.150402922,0.017386473,-0.000264245,0.149023028,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.791995796,0.026858436,7.68E-05,5.73E-05,0.081688977,1,1,1,1,1
0.005986085,0.014201304,0.014865508,-0.000228374,0.304688242,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.937026668,0.829697005,0.000831366,0.000620259,0.000729473,1,1,1,1,1
0.077936348,0.095737479,0.010557505,-0.00016879,0.121112955,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.362309779,0.178647512,0.058498626,0.05693359,0.22446679,1,1,1,1,1
0.037551072,-0.04427578,0.012014768,-0.000159064,0.151566519,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.636065514,0.502796926,0.019314066,0.055024429,0.112495611,1,1,1,1,1
0.137800879,-0.018637619,0.006127897,-0.000104748,0.31960954,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.109698655,0.781584575,0.233879794,0.190494916,0.001011631,1,1,1,1,1
0.056314388,0.060743236,0.012346114,-0.000166284,0.09526885,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.488428408,0.361525705,0.02387267,0.062143552,0.283550896,1,1,1,1,1
0.042381574,0.074862215,0.012374793,-0.000201831,0.144291069,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.617610258,0.270381041,0.020361186,0.018174901,0.120221566,1,1,1,1,1
-0.086229653,0.039893048,0.02113808,-0.000307129,0.169821026,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.248060212,0.536999278,3.56E-07,2.49E-07,0.051990421,1,1,0,0,1
-0.077261395,-0.025913944,0.016703666,-0.000220572,0.244712513,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.328286087,0.700868801,0.001217844,0.006797905,0.009045267,1,1,1,1,1
0.131338033,0.153224567,0.003253924,-4.50E-05,0.12983203,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.131789014,0.029079933,0.572648547,0.621355743,0.216458286,1,1,1,1,1
0.097422325,0.090286624,0.008138556,-0.000136779,0.216211326,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.213289757,0.162392154,0.088692866,0.049908888,0.019266539,1,1,1,1,1
0.045339819,0.059586214,0.014857237,-0.000243631,0.019230805,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.558115796,0.394540884,0.002569964,0.00113134,0.867311335,1,1,1,1,1
-0.051654893,0.124120128,0.014780225,-0.000207902,0.173720203,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.535627443,0.045068307,0.00456544,0.005727532,0.078496629,1,1,1,1,1
-0.025411084,0.042083247,0.015864912,-0.000221261,0.275166648,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.754877481,0.513610601,0.001591073,0.002726588,0.001083794,1,1,1,1,1
0.055672937,0.063321092,0.012244365,-0.000193096,0.14439615,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.462347143,0.376912612,0.004118019,0.001939776,0.103788854,1,1,1,1,1
0.033918644,0.041857821,0.015468778,-0.000217402,0.146912501,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.659995992,0.536147958,0.000602783,0.001222486,0.145642758,1,1,1,1,1
0.25247781,-0.047973028,0.003601359,-6.84E-05,0.20139298,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.001720991,0.468646032,0.487790479,0.402906858,0.048535641,0,1,1,1,1
-0.04987991,0.09603564,0.012467559,-0.000150819,0.103277844,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.554636458,0.143351776,0.02164067,0.067469895,0.268685008,1,1,1,1,1
-0.054570883,0.148532579,0.018226925,-0.000269456,0.155549771,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.477980011,0.03384909,0.000157427,0.0001444,0.092721078,1,1,1,1,1
-0.006491206,0.102005576,0.015424251,-0.000229699,0.171231251,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.937189184,0.106846254,0.00276571,0.003327186,0.064130624,1,1,1,1,1
0.053211414,-0.008302176,0.014392406,-0.000193635,0.256846893,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.504597926,0.903399245,0.002744238,0.00581501,0.004647436,1,1,1,1,1
-0.009823721,0.13689898,0.014170051,-0.000209014,0.208923857,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.897165592,0.041221757,0.001723049,0.001729719,0.022394866,1,1,1,1,1
0.05986819,0.00241879,0.014215456,-0.00024178,0.22901592,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.471441127,0.970761995,0.008902258,0.005307933,0.017760394,1,1,1,1,1
0.023398898,-0.02311578,0.010788399,-0.000136708,0.15943659,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.770835899,0.731404788,0.050818373,0.13265235,0.117957636,1,1,1,1,1
0.126587187,0.066177091,0.008687631,-0.000104464,-0.000825844,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.115193581,0.350826056,0.102017732,0.214062723,0.993195695,1,1,1,1,0
0.189718932,0.054712133,0.001789982,-1.19E-05,0.095235054,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.024534005,0.433308235,0.738649717,0.886024817,0.326560817,1,1,1,1,1
-0.006530123,0.059676748,0.014100653,-0.000203687,0.231344234,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.926943781,0.366236423,0.003152614,0.008262245,0.010279562,1,1,1,1,1
0.02478141,-0.016819124,0.012883594,-0.000190887,0.250742465,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.748330351,0.799075689,0.006465218,0.007033745,0.006093458,1,1,1,1,1
-0.068173559,0.091818591,0.01706284,-0.000242031,0.200651017,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.416479694,0.161696346,0.000733132,0.000855008,0.034578598,1,1,1,1,1
-0.111216544,0.165652392,0.015803241,-0.000220542,0.20453521,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.139331792,0.011534756,0.000970361,0.001800548,0.023393126,0,1,1,1,1
0.186582327,0.035938248,0.00186126,-4.29E-05,0.220035799,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.012100757,0.584485496,0.687739599,0.532092173,0.014899157,1,1,0,1,1
0.028773291,0.114908223,0.008748461,-0.00010042,0.177894336,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.73877298,0.076213458,0.133477911,0.268734114,0.047203502,1,1,1,1,1
0.004962899,0.05166493,0.014598788,-0.000186923,0.248499914,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.951963601,0.43503235,0.005794982,0.02137491,0.003853522,1,1,1,1,1
0.123410267,0.114149171,0.006270556,-0.000107501,0.203507583,0.051474653,0.054675758,0.011601285,-0.000168663,0.192329556,0.124872849,0.087710437,0.228384825,0.191666361,0.03852521,1,1,1,1,1
