ITT.est1,ITT.est0,ITT.est,ITT.se,ITT.stat,ITT.true1,ITT.true0,ITT.true,ITT.truese,ITT.cover,ITT.truecover,Asize
0.329896907,0.114197531,0.215699376,0.033508104,6.437230132,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.368421053,0.109324759,0.259096294,0.03289577,7.876280045,0.346341463,0.110569106,0.235772358,0.028317025,1,1,241
0.348275862,0.104615385,0.243660477,0.03140872,7.757733526,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.343137255,0.103559871,0.239577384,0.033515822,7.148187586,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.359589041,0.123839009,0.235750032,0.034852321,6.764256298,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.336769759,0.095679012,0.241090747,0.030185813,7.986889207,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.349315068,0.108359133,0.240955935,0.034214788,7.042449968,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.352941176,0.098159509,0.254781667,0.032809589,7.765463656,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.312080537,0.126182965,0.185897572,0.03382633,5.495647119,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.331034483,0.104615385,0.226419098,0.032238332,7.023288327,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.353535354,0.122641509,0.230893844,0.031540899,7.3204585,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.340136054,0.121495327,0.218640727,0.032960447,6.633427246,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.353135314,0.115384615,0.237750698,0.036695432,6.47902702,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.32781457,0.137380192,0.190434378,0.03550868,5.363037347,0.346341463,0.110569106,0.235772358,0.028317025,1,1,242
0.352739726,0.108359133,0.244380593,0.031689069,7.711826295,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.346938776,0.099688474,0.247250302,0.035210141,7.022133184,0.346341463,0.110569106,0.235772358,0.028317025,1,1,243
0.317406143,0.118012422,0.199393721,0.034240289,5.823365548,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.291666667,0.113149847,0.17851682,0.034474442,5.178236728,0.346341463,0.110569106,0.235772358,0.028317025,1,0,224
0.353146853,0.112462006,0.240684847,0.03362285,7.158371386,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.402061856,0.101851852,0.300210004,0.032192957,9.325331629,0.346341463,0.110569106,0.235772358,0.028317025,0,0,241
0.31358885,0.118902439,0.194686411,0.033196713,5.864629117,0.346341463,0.110569106,0.235772358,0.028317025,1,1,225
0.329896907,0.101851852,0.228045055,0.031984973,7.129756129,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.334448161,0.123417722,0.211030439,0.035657277,5.918299342,0.346341463,0.110569106,0.235772358,0.028317025,1,1,242
0.368243243,0.103448276,0.264794967,0.034404691,7.696478591,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.35862069,0.107692308,0.250928382,0.03363327,7.460719251,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.312080537,0.135646688,0.176433849,0.034129784,5.16949799,0.346341463,0.110569106,0.235772358,0.028317025,1,0,238
0.356902357,0.106918239,0.249984118,0.032942288,7.588547611,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.313131313,0.113207547,0.199923766,0.032589916,6.134528383,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.373287671,0.102167183,0.271120489,0.034838599,7.782186807,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.343971631,0.105105105,0.238866526,0.032606914,7.325640415,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.363934426,0.119354839,0.244579588,0.033046736,7.401020991,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.351724138,0.089230769,0.262493369,0.031972696,8.209922802,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.334519573,0.119760479,0.214759094,0.031703108,6.774070648,0.346341463,0.110569106,0.235772358,0.028317025,1,1,241
0.354166667,0.103975535,0.250191131,0.034874836,7.173973002,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.369863014,0.117647059,0.252215955,0.034113317,7.393474873,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.324324324,0.134796238,0.189528086,0.034294487,5.526488409,0.346341463,0.110569106,0.235772358,0.028317025,1,1,242
0.352313167,0.116766467,0.2355467,0.034665314,6.794881548,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.324324324,0.115987461,0.208336864,0.034208867,6.09014216,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.357638889,0.097859327,0.259779562,0.032884954,7.899647997,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.370748299,0.087227414,0.283520885,0.033295296,8.515343474,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.313993174,0.118012422,0.195980752,0.036160877,5.419690243,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.369491525,0.128125,0.241366525,0.035126874,6.871278282,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.336769759,0.114197531,0.222572229,0.03534277,6.297532087,0.346341463,0.110569106,0.235772358,0.028317025,1,1,222
0.389078498,0.105590062,0.283488436,0.033467804,8.47048218,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.337979094,0.088414634,0.24956446,0.032902652,7.584934583,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.328719723,0.116564417,0.212155306,0.032031425,6.623349007,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.355172414,0.098461538,0.256710875,0.032582615,7.878768253,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.350515464,0.092592593,0.257922871,0.035708852,7.222939243,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.342372881,0.11875,0.223622881,0.033874799,6.601452688,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.347079038,0.117283951,0.229795087,0.033737826,6.81120019,0.346341463,0.110569106,0.235772358,0.028317025,1,1,223
0.381270903,0.101265823,0.28000508,0.035843201,7.811943977,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.333333333,0.118181818,0.215151515,0.033305793,6.459882727,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.350694444,0.125382263,0.225312181,0.033393452,6.747196379,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.353571429,0.110447761,0.243123667,0.031845369,7.634506148,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.347972973,0.10031348,0.247659493,0.035080438,7.059760654,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.330960854,0.119760479,0.211200375,0.033994895,6.212708564,0.346341463,0.110569106,0.235772358,0.028317025,1,1,225
0.366438356,0.095975232,0.270463124,0.03544078,7.631409948,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.326599327,0.119496855,0.207102471,0.032855692,6.303397115,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.329824561,0.1,0.229824561,0.033163444,6.930057089,0.346341463,0.110569106,0.235772358,0.028317025,1,1,225
0.353135314,0.105769231,0.247366083,0.031994069,7.731623113,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.291366906,0.12462908,0.166737826,0.031584636,5.279080169,0.346341463,0.110569106,0.235772358,0.028317025,0,0,227
0.357142857,0.099688474,0.257454384,0.0329529,7.81279892,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.336805556,0.116207951,0.220597604,0.03239212,6.810224426,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.377104377,0.100628931,0.276475446,0.035487299,7.79082815,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.34375,0.122324159,0.221425841,0.034347805,6.446579032,0.346341463,0.110569106,0.235772358,0.028317025,1,1,222
0.356643357,0.130699088,0.225944268,0.032292286,6.996849555,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.344481605,0.098101266,0.24638034,0.034632742,7.114086946,0.346341463,0.110569106,0.235772358,0.028317025,1,1,224
0.341726619,0.100890208,0.240836411,0.033273245,7.238140174,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.340206186,0.114197531,0.226008655,0.032942648,6.86067046,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.360424028,0.102409639,0.25801439,0.032965517,7.82679628,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.327645051,0.114906832,0.212738219,0.032917612,6.46274768,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.336700337,0.119496855,0.217203481,0.032615802,6.659455429,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.339041096,0.095975232,0.243065864,0.032860195,7.396969672,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.333333333,0.087227414,0.246105919,0.03223405,7.634967378,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.360927152,0.099041534,0.261885619,0.031449471,8.327186786,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.318493151,0.095975232,0.222517918,0.031816134,6.993870324,0.346341463,0.110569106,0.235772358,0.028317025,1,1,217
0.356435644,0.128205128,0.228230515,0.031522344,7.240277316,0.346341463,0.110569106,0.235772358,0.028317025,1,1,245
0.388111888,0.09118541,0.296926478,0.033229845,8.93553598,0.346341463,0.110569106,0.235772358,0.028317025,1,0,233
0.35395189,0.089506173,0.264445717,0.033396878,7.918276681,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.312714777,0.104938272,0.207776505,0.030996896,6.703139034,0.346341463,0.110569106,0.235772358,0.028317025,1,1,224
0.340206186,0.092592593,0.247613593,0.031537966,7.851286074,0.346341463,0.110569106,0.235772358,0.028317025,1,1,223
0.369127517,0.104100946,0.26502657,0.03565644,7.432782729,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.371428571,0.11641791,0.255010661,0.03398629,7.503339182,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.359589041,0.105263158,0.254325883,0.035211489,7.222809707,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.346938776,0.115264798,0.231673978,0.034650055,6.686107139,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.325503356,0.107255521,0.218247835,0.032623717,6.689851876,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.352739726,0.105263158,0.247476568,0.03240579,7.636801065,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.331125828,0.115015974,0.216109853,0.034834013,6.203989616,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.347682119,0.124600639,0.22308148,0.034575967,6.451923155,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.365187713,0.105590062,0.259597651,0.034426054,7.540732055,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.340350877,0.112121212,0.228229665,0.034614408,6.593487457,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.375415282,0.082802548,0.292612735,0.030472167,9.602623208,0.346341463,0.110569106,0.235772358,0.028317025,1,0,229
0.323232323,0.094339623,0.228892701,0.032154526,7.118521908,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.37414966,0.099688474,0.274461186,0.036593178,7.500337618,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.321799308,0.101226994,0.220572314,0.031554991,6.990092802,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.377926421,0.10443038,0.273496042,0.034319067,7.969215584,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.310810811,0.134796238,0.176014573,0.034302026,5.131317083,0.346341463,0.110569106,0.235772358,0.028317025,1,0,230
0.33105802,0.118012422,0.213045598,0.032863482,6.482745786,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.329931973,0.093457944,0.236474029,0.03262901,7.247355239,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.375,0.103975535,0.271024465,0.03079045,8.802224897,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.341137124,0.120253165,0.220883959,0.035356262,6.247378815,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.331081081,0.094043887,0.237037194,0.033915325,6.989088027,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.333333333,0.103773585,0.229559748,0.034107279,6.730520663,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.358361775,0.111801242,0.246560533,0.035538729,6.937798263,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.319444444,0.088685015,0.230759429,0.031450086,7.337322785,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.342281879,0.100946372,0.241335507,0.03187596,7.571081983,0.346341463,0.110569106,0.235772358,0.028317025,1,1,224
0.362711864,0.109375,0.253336864,0.035307448,7.175167895,0.346341463,0.110569106,0.235772358,0.028317025,1,1,241
0.319078947,0.115755627,0.20332332,0.034525465,5.889082787,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.372483221,0.107255521,0.265227701,0.033701926,7.869808303,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.32996633,0.125786164,0.204180166,0.034700193,5.884121921,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.35395189,0.12037037,0.23358152,0.031562135,7.400688196,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.36026936,0.110062893,0.250206467,0.034444538,7.264039042,0.346341463,0.110569106,0.235772358,0.028317025,1,1,221
0.32,0.104761905,0.215238095,0.034922313,6.163340266,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.370629371,0.106382979,0.264246392,0.034068669,7.75628749,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.340277778,0.134556575,0.205721203,0.035459483,5.801584935,0.346341463,0.110569106,0.235772358,0.028317025,1,1,242
0.336700337,0.116352201,0.220348135,0.03194767,6.897158282,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.331103679,0.132911392,0.198192287,0.033672428,5.885892273,0.346341463,0.110569106,0.235772358,0.028317025,1,1,241
0.364285714,0.101492537,0.262793177,0.033254953,7.90237713,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.313993174,0.136645963,0.177347211,0.032704318,5.422746125,0.346341463,0.110569106,0.235772358,0.028317025,1,0,239
0.341296928,0.111801242,0.229495686,0.033536084,6.843246405,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.343971631,0.108108108,0.235863523,0.03232146,7.297427901,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.351724138,0.095384615,0.256339523,0.034395697,7.452662558,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.348122867,0.121118012,0.227004854,0.034771145,6.528541287,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.354948805,0.108695652,0.246253153,0.032212136,7.644732279,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.337931034,0.113846154,0.224084881,0.035975796,6.228767908,0.346341463,0.110569106,0.235772358,0.028317025,1,1,221
0.308474576,0.109375,0.199099576,0.032503942,6.125397807,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.369337979,0.112804878,0.256533101,0.031399024,8.170097821,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.350993377,0.099041534,0.251951844,0.033237327,7.580388273,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.397306397,0.100628931,0.296677466,0.033224117,8.92958181,0.346341463,0.110569106,0.235772358,0.028317025,1,0,237
0.352159468,0.105095541,0.247063927,0.03388627,7.290974376,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.334482759,0.098461538,0.23602122,0.032993784,7.153505598,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.328719723,0.113496933,0.215222791,0.033200497,6.482517101,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.336734694,0.124610592,0.212124102,0.034855578,6.085800732,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.353146853,0.103343465,0.249803388,0.032815921,7.612262096,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.315972222,0.119266055,0.196706167,0.032526357,6.047592994,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.357388316,0.12962963,0.227758687,0.033288512,6.84196065,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.362711864,0.115625,0.247086864,0.035153957,7.028706945,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.340206186,0.111111111,0.229095074,0.032960425,6.950610488,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.342281879,0.104100946,0.238180933,0.034249036,6.954383619,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.400684932,0.102167183,0.298517749,0.035505555,8.40763515,0.346341463,0.110569106,0.235772358,0.028317025,1,0,244
0.352542373,0.08125,0.271292373,0.034337078,7.900857959,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.342192691,0.098726115,0.243466576,0.033348592,7.300655439,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.319727891,0.112149533,0.207578358,0.035244564,5.88965601,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.346666667,0.107936508,0.238730159,0.034833276,6.853508734,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.323024055,0.117283951,0.205740104,0.033571548,6.128406911,0.346341463,0.110569106,0.235772358,0.028317025,1,1,222
0.344827586,0.123076923,0.221750663,0.034711732,6.388349098,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.358361775,0.099378882,0.258982893,0.033404962,7.75282697,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.334437086,0.130990415,0.203446671,0.034858701,5.836323882,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.318493151,0.111455108,0.207038042,0.031580645,6.555852295,0.346341463,0.110569106,0.235772358,0.028317025,1,1,220
0.314381271,0.129746835,0.184634435,0.033295841,5.545270142,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.361702128,0.117117117,0.244585011,0.0339986,7.19397301,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.33220339,0.1125,0.21970339,0.035249818,6.232752545,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.313380282,0.120845921,0.19253436,0.032766849,5.875888693,0.346341463,0.110569106,0.235772358,0.028317025,1,1,224
0.329931973,0.105919003,0.22401297,0.031523037,7.106325827,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.343642612,0.098765432,0.24487718,0.031887218,7.679477588,0.346341463,0.110569106,0.235772358,0.028317025,1,1,225
0.323232323,0.106918239,0.216314084,0.032666876,6.621817253,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.362126246,0.114649682,0.247476564,0.036521103,6.776262038,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.366782007,0.107361963,0.259420044,0.035650804,7.276695554,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.323232323,0.132075472,0.191156852,0.033140721,5.768035456,0.346341463,0.110569106,0.235772358,0.028317025,1,1,241
0.347222222,0.113149847,0.234072375,0.034050112,6.874349572,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.341216216,0.122257053,0.218959163,0.034986769,6.258341964,0.346341463,0.110569106,0.235772358,0.028317025,1,1,243
0.374172185,0.102236422,0.271935764,0.031583278,8.610118365,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.328767123,0.111455108,0.217312015,0.03356839,6.473709789,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.333333333,0.116207951,0.217125382,0.036244378,5.990594852,0.346341463,0.110569106,0.235772358,0.028317025,1,1,225
0.331168831,0.13029316,0.200875672,0.03553829,5.65237301,0.346341463,0.110569106,0.235772358,0.028317025,1,1,245
0.37037037,0.097484277,0.272886094,0.034004384,8.025026898,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.363945578,0.115264798,0.248680781,0.032833861,7.573912151,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.313131313,0.113207547,0.199923766,0.032503951,6.150752656,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.31358885,0.125,0.18858885,0.03167917,5.953086808,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.322147651,0.116719243,0.205428408,0.0334096,6.148783776,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.300653595,0.122977346,0.177676248,0.03075309,5.777508873,0.346341463,0.110569106,0.235772358,0.028317025,1,0,241
0.339869281,0.113268608,0.226600673,0.035248488,6.428663715,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.345890411,0.099071207,0.246819204,0.031306088,7.884064094,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.387543253,0.098159509,0.289383743,0.033258554,8.701031984,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.348684211,0.109324759,0.239359452,0.036734696,6.515895871,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.334448161,0.120253165,0.214194996,0.032362299,6.618658279,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.305921053,0.112540193,0.19338086,0.033183264,5.827662452,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.345762712,0.115625,0.230137712,0.031339555,7.343362443,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.355072464,0.109144543,0.245927921,0.03394105,7.24573697,0.346341463,0.110569106,0.235772358,0.028317025,1,1,224
0.341296928,0.121118012,0.220178916,0.033981179,6.479437208,0.346341463,0.110569106,0.235772358,0.028317025,1,1,233
0.369491525,0.09375,0.275741525,0.033242535,8.294840547,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.335616438,0.092879257,0.242737181,0.035274242,6.881428668,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.367003367,0.103773585,0.263229782,0.034357309,7.66153671,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.345762712,0.103125,0.242637712,0.028832515,8.41541952,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.320689655,0.110769231,0.209920424,0.030676993,6.842926976,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.362068966,0.089230769,0.272838196,0.03217441,8.479975023,0.346341463,0.110569106,0.235772358,0.028317025,1,1,224
0.362711864,0.09375,0.268961864,0.033686272,7.984316619,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.357615894,0.118210863,0.239405031,0.032959128,7.263694239,0.346341463,0.110569106,0.235772358,0.028317025,1,1,244
0.341137124,0.117088608,0.224048516,0.034327355,6.526821362,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.346020761,0.104294479,0.241726283,0.033378886,7.241891836,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.373287671,0.105263158,0.268024513,0.033253824,8.059960579,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.335640138,0.095092025,0.240548114,0.032393099,7.425906212,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.352542373,0.103125,0.249417373,0.033839543,7.370589196,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.332191781,0.105263158,0.226928623,0.033455955,6.782906766,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.363945578,0.096573209,0.26737237,0.032628568,8.194425449,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.329931973,0.112149533,0.21778244,0.033145667,6.570464765,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.37630662,0.100609756,0.275696864,0.033501003,8.229510638,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.389078498,0.096273292,0.292805206,0.033200808,8.819219267,0.346341463,0.110569106,0.235772358,0.028317025,1,0,235
0.333333333,0.128930818,0.204402516,0.034991818,5.841437467,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.358361775,0.105590062,0.252771713,0.032106507,7.872912255,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.364261168,0.117283951,0.246977218,0.033930319,7.278953531,0.346341463,0.110569106,0.235772358,0.028317025,1,1,226
0.343434343,0.100628931,0.242805413,0.033349847,7.280555491,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.343333333,0.133333333,0.21,0.034491906,6.088384936,0.346341463,0.110569106,0.235772358,0.028317025,1,1,251
0.325503356,0.110410095,0.215093261,0.033415216,6.436985453,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.327586207,0.126153846,0.201432361,0.034305031,5.871802286,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.333333333,0.12654321,0.206790123,0.03595352,5.751596038,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.327702703,0.10031348,0.227389223,0.033862706,6.715033959,0.346341463,0.110569106,0.235772358,0.028317025,1,1,234
0.340983607,0.135483871,0.205499736,0.035027105,5.866877615,0.346341463,0.110569106,0.235772358,0.028317025,1,1,247
0.351916376,0.100609756,0.25130662,0.033746989,7.446786403,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.357142857,0.105919003,0.251223854,0.032408934,7.751685107,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.29109589,0.13622291,0.15487298,0.031854454,4.861894015,0.346341463,0.110569106,0.235772358,0.028317025,0,0,236
0.360714286,0.107462687,0.253251599,0.034281925,7.387321362,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.352542373,0.109375,0.243167373,0.033543009,7.249420405,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.347682119,0.124600639,0.22308148,0.032966091,6.76699827,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.344709898,0.105590062,0.239119835,0.033861229,7.061758952,0.346341463,0.110569106,0.235772358,0.028317025,1,1,230
0.365853659,0.085365854,0.280487805,0.034005219,8.248375284,0.346341463,0.110569106,0.235772358,0.028317025,1,1,222
0.348684211,0.128617363,0.220066847,0.035447072,6.208322309,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.340277778,0.119266055,0.221011723,0.034569841,6.393194572,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.308219178,0.114551084,0.193668094,0.034433858,5.624350747,0.346341463,0.110569106,0.235772358,0.028317025,1,1,243
0.326599327,0.100628931,0.225970396,0.03290975,6.866366156,0.346341463,0.110569106,0.235772358,0.028317025,1,1,236
0.334494774,0.12195122,0.212543554,0.034673942,6.129777612,0.346341463,0.110569106,0.235772358,0.028317025,1,1,238
0.367697595,0.104938272,0.262759323,0.033281555,7.895043491,0.346341463,0.110569106,0.235772358,0.028317025,1,1,228
0.338983051,0.11875,0.220233051,0.032923501,6.689235484,0.346341463,0.110569106,0.235772358,0.028317025,1,1,237
0.336734694,0.102803738,0.233930956,0.033899784,6.900662225,0.346341463,0.110569106,0.235772358,0.028317025,1,1,227
0.340206186,0.111111111,0.229095074,0.033883704,6.761217068,0.346341463,0.110569106,0.235772358,0.028317025,1,1,229
0.344481605,0.101265823,0.243215783,0.035224417,6.904749619,0.346341463,0.110569106,0.235772358,0.028317025,1,1,239
0.340206186,0.114197531,0.226008655,0.032128291,7.034568183,0.346341463,0.110569106,0.235772358,0.028317025,1,1,232
0.359861592,0.098159509,0.261702082,0.032446184,8.065727742,0.346341463,0.110569106,0.235772358,0.028317025,1,1,240
0.343537415,0.105919003,0.237618412,0.034053538,6.977789203,0.346341463,0.110569106,0.235772358,0.028317025,1,1,221
0.355481728,0.114649682,0.240832046,0.034620894,6.956263062,0.346341463,0.110569106,0.235772358,0.028317025,1,1,235
0.33559322,0.084375,0.25121822,0.032904081,7.63486518,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
0.370748299,0.099688474,0.271059826,0.035196069,7.701423285,0.346341463,0.110569106,0.235772358,0.028317025,1,1,231
