V1.11,V1.12,V1.13,V1.14,V1.15,V1.21,V1.22,V1.23,V1.24,V1.25,V1.31,V1.32,V1.33,V1.34,V1.35,V1.41,V1.42,V1.43,V1.44,V1.45,V1.51,V1.52,V1.53,V1.54,V1.55,V2.11,V2.12,V2.13,V2.14,V2.15,V2.21,V2.22,V2.23,V2.24,V2.25,V2.31,V2.32,V2.33,V2.34,V2.35,V2.41,V2.42,V2.43,V2.44,V2.45,V2.51,V2.52,V2.53,V2.54,V2.55
0.006756079,-0.001566156,-0.000335296,3.83E-06,-0.0001936,-0.001566156,0.004025236,1.85E-06,1.35E-07,8.13E-05,-0.000335296,1.85E-06,2.61E-05,-3.62E-07,-4.69E-05,3.83E-06,1.35E-07,-3.62E-07,5.65E-09,5.42E-07,-0.0001936,8.13E-05,-4.69E-05,5.42E-07,0.007684003,0.006975492,-0.002028344,-0.00033279,3.72E-06,-6.99E-05,-0.002028344,0.004067815,2.26E-05,-5.78E-08,1.50E-05,-0.00033279,2.26E-05,2.53E-05,-3.46E-07,-4.98E-05,3.72E-06,-5.78E-08,-3.46E-07,5.36E-09,5.26E-07,-6.99E-05,1.50E-05,-4.98E-05,5.26E-07,0.007723269
0.006025688,-0.002010592,-0.000299277,3.58E-06,-0.001096234,-0.002010592,0.004399192,5.12E-05,-7.85E-07,5.82E-05,-0.000299277,5.12E-05,2.51E-05,-3.68E-07,4.02E-05,3.58E-06,-7.85E-07,-3.68E-07,6.10E-09,-1.11E-06,-0.001096234,5.82E-05,4.02E-05,-1.11E-06,0.010981516,0.005889878,-0.001820969,-0.000269528,2.88E-06,-0.000990519,-0.001820969,0.004410558,3.70E-05,-5.47E-07,3.38E-05,-0.000269528,3.70E-05,1.98E-05,-2.56E-07,3.78E-05,2.88E-06,-5.47E-07,-2.56E-07,3.87E-09,-1.08E-06,-0.000990519,3.38E-05,3.78E-05,-1.08E-06,0.009503462
0.006532622,-0.002148883,-0.000355147,4.77E-06,-0.001922232,-0.002148883,0.004124936,5.65E-05,-9.26E-07,0.000574416,-0.000355147,5.65E-05,2.87E-05,-4.35E-07,9.78E-05,4.77E-06,-9.26E-07,-4.35E-07,7.36E-09,-2.15E-06,-0.001922232,0.000574416,9.78E-05,-2.15E-06,0.010157964,0.006658426,-0.002238871,-0.000381983,5.32E-06,-0.001946246,-0.002238871,0.004127155,6.82E-05,-1.13E-06,0.000745067,-0.000381983,6.82E-05,3.15E-05,-4.88E-07,0.000104075,5.32E-06,-1.13E-06,-4.88E-07,8.33E-09,-2.42E-06,-0.001946246,0.000745067,0.000104075,-2.42E-06,0.00991225
0.006452773,-0.002156009,-0.000323619,4.09E-06,-0.001296815,-0.002156009,0.004925386,6.19E-05,-9.21E-07,-0.000254761,-0.000323619,6.19E-05,2.52E-05,-3.74E-07,7.39E-05,4.09E-06,-9.21E-07,-3.74E-07,6.22E-09,-1.60E-06,-0.001296815,-0.000254761,7.39E-05,-1.60E-06,0.007680093,0.006856576,-0.002071481,-0.000341466,4.34E-06,-0.001854399,-0.002071481,0.004862533,5.08E-05,-7.33E-07,-0.00016224,-0.000341466,5.08E-05,2.63E-05,-3.91E-07,0.000108782,4.34E-06,-7.33E-07,-3.91E-07,6.47E-09,-2.09E-06,-0.001854399,-0.00016224,0.000108782,-2.09E-06,0.007446851
0.006183821,-0.001491922,-0.000294344,3.46E-06,-0.000455301,-0.001491922,0.003934976,1.17E-05,-5.87E-08,-0.000436332,-0.000294344,1.17E-05,2.36E-05,-3.44E-07,2.43E-06,3.46E-06,-5.87E-08,-3.44E-07,5.72E-09,-3.12E-07,-0.000455301,-0.000436332,2.43E-06,-3.12E-07,0.006903192,0.005643948,-0.001338926,-0.000247542,2.68E-06,-0.000562954,-0.001338926,0.003937096,6.74E-06,-4.68E-08,-0.000371219,-0.000247542,6.74E-06,1.84E-05,-2.50E-07,2.64E-06,2.68E-06,-4.68E-08,-2.50E-07,3.96E-09,-2.52E-07,-0.000562954,-0.000371219,2.64E-06,-2.52E-07,0.006790711
0.006910238,-0.001930694,-0.000346913,4.38E-06,-0.001159526,-0.001930694,0.004623898,1.69E-05,-2.20E-07,0.000423948,-0.000346913,1.69E-05,2.81E-05,-4.22E-07,5.66E-05,4.38E-06,-2.20E-07,-4.22E-07,7.08E-09,-1.33E-06,-0.001159526,0.000423948,5.66E-05,-1.33E-06,0.009566212,0.007076918,-0.002006547,-0.000374251,4.90E-06,-0.001191339,-0.002006547,0.004471435,2.49E-05,-3.52E-07,0.00050989,-0.000374251,2.49E-05,3.17E-05,-4.86E-07,6.01E-05,4.90E-06,-3.52E-07,-4.86E-07,8.21E-09,-1.41E-06,-0.001191339,0.00050989,6.01E-05,-1.41E-06,0.009378621
0.006459559,-0.002521702,-0.000330825,4.38E-06,-0.0019988,-0.002521702,0.00497076,7.07E-05,-1.05E-06,-4.84E-06,-0.000330825,7.07E-05,2.74E-05,-4.21E-07,0.000125701,4.38E-06,-1.05E-06,-4.21E-07,7.16E-09,-2.41E-06,-0.0019988,-4.84E-06,0.000125701,-2.41E-06,0.009063272,0.006736896,-0.002730994,-0.000344165,4.60E-06,-0.001828969,-0.002730994,0.004949466,8.30E-05,-1.22E-06,-7.67E-05,-0.000344165,8.30E-05,2.83E-05,-4.39E-07,9.56E-05,4.60E-06,-1.22E-06,-4.39E-07,7.47E-09,-1.78E-06,-0.001828969,-7.67E-05,9.56E-05,-1.78E-06,0.008067838
0.006896211,-0.002455395,-0.000345526,4.37E-06,-0.002103213,-0.002455395,0.004628612,0.00010549,-1.60E-06,1.07E-05,-0.000345526,0.00010549,2.65E-05,-3.94E-07,7.10E-05,4.37E-06,-1.60E-06,-3.94E-07,6.52E-09,-1.11E-06,-0.002103213,1.07E-05,7.10E-05,-1.11E-06,0.008755806,0.006196268,-0.002160628,-0.000292427,3.53E-06,-0.002185582,-0.002160628,0.004574905,8.33E-05,-1.27E-06,0.000133381,-0.000292427,8.33E-05,2.10E-05,-2.99E-07,9.27E-05,3.53E-06,-1.27E-06,-2.99E-07,4.85E-09,-1.60E-06,-0.002185582,0.000133381,9.27E-05,-1.60E-06,0.00889174
0.006752643,-0.001644369,-0.000333194,4.02E-06,-0.000902458,-0.001644369,0.004473392,2.30E-05,-3.75E-07,-2.68E-06,-0.000333194,2.30E-05,2.63E-05,-3.82E-07,2.79E-05,4.02E-06,-3.75E-07,-3.82E-07,6.21E-09,-7.36E-07,-0.000902458,-2.68E-06,2.79E-05,-7.36E-07,0.0079079,0.006320454,-0.001242106,-0.000289324,3.14E-06,-0.000829679,-0.001242106,0.004559395,-6.07E-07,-5.89E-08,-0.000128806,-0.000289324,-6.07E-07,2.11E-05,-2.77E-07,1.63E-05,3.14E-06,-5.89E-08,-2.77E-07,4.14E-09,-4.83E-07,-0.000829679,-0.000128806,1.63E-05,-4.83E-07,0.007983585
0.005411852,-0.001362109,-0.000308828,4.09E-06,-0.001321902,-0.001362109,0.004468089,2.24E-05,-4.33E-07,-0.000311704,-0.000308828,2.24E-05,2.69E-05,-4.08E-07,9.19E-05,4.09E-06,-4.33E-07,-4.08E-07,6.76E-09,-1.64E-06,-0.001321902,-0.000311704,9.19E-05,-1.64E-06,0.008569806,0.005461514,-0.001442737,-0.000316856,4.28E-06,-0.001453078,-0.001442737,0.00454398,3.47E-05,-6.66E-07,-0.000454963,-0.000316856,3.47E-05,2.72E-05,-4.17E-07,0.000109158,4.28E-06,-6.66E-07,-4.17E-07,6.98E-09,-1.96E-06,-0.001453078,-0.000454963,0.000109158,-1.96E-06,0.00865287
0.006383377,-0.001607189,-0.000326426,4.00E-06,-0.001219337,-0.001607189,0.003840326,2.19E-05,-2.94E-07,-0.000263761,-0.000326426,2.19E-05,2.62E-05,-3.81E-07,5.57E-05,4.00E-06,-2.94E-07,-3.81E-07,6.17E-09,-1.08E-06,-0.001219337,-0.000263761,5.57E-05,-1.08E-06,0.007104016,0.006739172,-0.001674667,-0.000353814,4.47E-06,-0.001496003,-0.001674667,0.003811145,2.43E-05,-3.21E-07,-0.000252652,-0.000353814,2.43E-05,2.86E-05,-4.24E-07,8.69E-05,4.47E-06,-3.21E-07,-4.24E-07,7.01E-09,-1.67E-06,-0.001496003,-0.000252652,8.69E-05,-1.67E-06,0.007499158
0.00621154,-0.002268617,-0.00027271,2.97E-06,-0.000376321,-0.002268617,0.004393356,4.80E-05,-6.03E-07,-1.68E-05,-0.00027271,4.80E-05,2.01E-05,-2.70E-07,1.05E-05,2.97E-06,-6.03E-07,-2.70E-07,4.22E-09,-6.57E-07,-0.000376321,-1.68E-05,1.05E-05,-6.57E-07,0.007827444,0.006299112,-0.002230613,-0.000272675,2.94E-06,-0.000280739,-0.002230613,0.004373175,4.47E-05,-5.54E-07,-0.000190059,-0.000272675,4.47E-05,1.99E-05,-2.66E-07,1.11E-06,2.94E-06,-5.54E-07,-2.66E-07,4.14E-09,-5.06E-07,-0.000280739,-0.000190059,1.11E-06,-5.06E-07,0.007416294
0.005732039,-0.001587436,-0.000301324,3.86E-06,-0.000868641,-0.001587436,0.004079302,3.26E-05,-6.42E-07,-0.000300113,-0.000301324,3.26E-05,2.45E-05,-3.63E-07,6.94E-05,3.86E-06,-6.42E-07,-3.63E-07,6.08E-09,-1.77E-06,-0.000868641,-0.000300113,6.94E-05,-1.77E-06,0.009585852,0.006514275,-0.001672503,-0.000362946,4.85E-06,-0.000842889,-0.001672503,0.003954445,3.43E-05,-6.42E-07,-0.000149983,-0.000362946,3.43E-05,3.03E-05,-4.63E-07,6.54E-05,4.85E-06,-6.42E-07,-4.63E-07,7.81E-09,-1.72E-06,-0.000842889,-0.000149983,6.54E-05,-1.72E-06,0.009449341
0.006197425,-0.001597826,-0.000344645,4.60E-06,-0.000849608,-0.001597826,0.004247577,4.98E-05,-9.53E-07,0.000160775,-0.000344645,4.98E-05,2.82E-05,-4.25E-07,2.81E-05,4.60E-06,-9.53E-07,-4.25E-07,7.06E-09,-9.95E-07,-0.000849608,0.000160775,2.81E-05,-9.95E-07,0.007624663,0.006316491,-0.00159616,-0.000366105,5.00E-06,-0.000752544,-0.00159616,0.004245229,5.01E-05,-9.58E-07,9.02E-05,-0.000366105,5.01E-05,3.10E-05,-4.75E-07,1.86E-05,5.00E-06,-9.58E-07,-4.75E-07,7.99E-09,-8.71E-07,-0.000752544,9.02E-05,1.86E-05,-8.71E-07,0.007657055
0.006784658,-0.001504013,-0.000376138,4.79E-06,-0.001755866,-0.001504013,0.004347916,2.13E-05,-3.28E-07,0.000305915,-0.000376138,2.13E-05,3.09E-05,-4.54E-07,4.76E-05,4.79E-06,-3.28E-07,-4.54E-07,7.37E-09,-8.55E-07,-0.001755866,0.000305915,4.76E-05,-8.55E-07,0.008226745,0.00720417,-0.001758413,-0.000405922,5.27E-06,-0.001639596,-0.001758413,0.004340092,4.63E-05,-7.20E-07,0.000472317,-0.000405922,4.63E-05,3.27E-05,-4.84E-07,5.11E-05,5.27E-06,-7.20E-07,-4.84E-07,7.90E-09,-1.09E-06,-0.001639596,0.000472317,5.11E-05,-1.09E-06,0.008526919
0.006152173,-0.001165887,-0.000311334,3.70E-06,-0.000631678,-0.001165887,0.004138807,1.09E-05,-3.44E-07,-5.30E-06,-0.000311334,1.09E-05,2.38E-05,-3.33E-07,-7.02E-06,3.70E-06,-3.44E-07,-3.33E-07,5.31E-09,-2.87E-07,-0.000631678,-5.30E-06,-7.02E-06,-2.87E-07,0.007151479,0.005915691,-0.001150761,-0.000288552,3.30E-06,-0.000527036,-0.001150761,0.004153123,1.06E-05,-3.42E-07,-9.33E-05,-0.000288552,1.06E-05,2.14E-05,-2.89E-07,-1.64E-05,3.30E-06,-3.42E-07,-2.89E-07,4.53E-09,-1.27E-07,-0.000527036,-9.33E-05,-1.64E-05,-1.27E-07,0.0072293
0.006221044,-0.001687402,-0.000302217,3.64E-06,-0.001519252,-0.001687402,0.004551799,1.74E-05,-2.59E-07,0.000273574,-0.000302217,1.74E-05,2.39E-05,-3.43E-07,5.07E-05,3.64E-06,-2.59E-07,-3.43E-07,5.58E-09,-1.13E-06,-0.001519252,0.000273574,5.07E-05,-1.13E-06,0.010322078,0.005433189,-0.001643416,-0.000265716,3.21E-06,-0.001187001,-0.001643416,0.004438933,2.83E-05,-4.09E-07,-0.00016111,-0.000265716,2.83E-05,2.21E-05,-3.22E-07,3.60E-05,3.21E-06,-4.09E-07,-3.22E-07,5.31E-09,-8.97E-07,-0.001187001,-0.00016111,3.60E-05,-8.97E-07,0.009554304
0.006186667,-0.001419838,-0.000277599,2.90E-06,-0.000217967,-0.001419838,0.004438826,-2.49E-05,4.45E-07,-0.000300465,-0.000277599,-2.49E-05,2.04E-05,-2.67E-07,-1.14E-05,2.90E-06,4.45E-07,-2.67E-07,4.13E-09,-2.99E-07,-0.000217967,-0.000300465,-1.14E-05,-2.99E-07,0.008210779,0.00591456,-0.001466689,-0.000258432,2.67E-06,-0.000342107,-0.001466689,0.004362774,-2.09E-05,3.38E-07,-0.000151286,-0.000258432,-2.09E-05,1.89E-05,-2.46E-07,-1.25E-05,2.67E-06,3.38E-07,-2.46E-07,3.76E-09,-2.02E-07,-0.000342107,-0.000151286,-1.25E-05,-2.02E-07,0.007863422
0.006166209,-0.002257419,-0.00029548,3.73E-06,-0.001710439,-0.002257419,0.004425953,5.38E-05,-7.59E-07,0.000442077,-0.00029548,5.38E-05,2.30E-05,-3.41E-07,7.02E-05,3.73E-06,-7.59E-07,-3.41E-07,5.72E-09,-1.54E-06,-0.001710439,0.000442077,7.02E-05,-1.54E-06,0.008310826,0.007145052,-0.002475994,-0.000358933,4.70E-06,-0.001937316,-0.002475994,0.004436932,6.78E-05,-9.44E-07,0.000316416,-0.000358933,6.78E-05,2.77E-05,-4.20E-07,9.25E-05,4.70E-06,-9.44E-07,-4.20E-07,7.05E-09,-1.86E-06,-0.001937316,0.000316416,9.25E-05,-1.86E-06,0.008067491
0.006630497,-0.002002756,-0.000327389,3.78E-06,-0.00031511,-0.002002756,0.004528816,3.11E-05,-3.56E-07,-0.000223635,-0.000327389,3.11E-05,2.48E-05,-3.38E-07,-3.75E-06,3.78E-06,-3.56E-07,-3.38E-07,5.24E-09,-4.78E-07,-0.00031511,-0.000223635,-3.75E-06,-4.78E-07,0.008049299,0.006376652,-0.002102245,-0.000314545,3.60E-06,0.000145024,-0.002102245,0.004554736,3.88E-05,-4.61E-07,-0.000373731,-0.000314545,3.88E-05,2.40E-05,-3.25E-07,-3.41E-05,3.60E-06,-4.61E-07,-3.25E-07,5.03E-09,-7.99E-08,0.000145024,-0.000373731,-3.41E-05,-7.99E-08,0.008252954
0.007326384,-0.001915702,-0.000397808,5.16E-06,-0.002067853,-0.001915702,0.004424054,4.74E-05,-9.09E-07,0.000737372,-0.000397808,4.74E-05,3.05E-05,-4.46E-07,8.26E-05,5.16E-06,-9.09E-07,-4.46E-07,7.24E-09,-1.55E-06,-0.002067853,0.000737372,8.26E-05,-1.55E-06,0.010329879,0.006317495,-0.001695854,-0.000342677,4.47E-06,-0.001881204,-0.001695854,0.004512099,2.79E-05,-6.31E-07,0.000822837,-0.000342677,2.79E-05,2.77E-05,-4.12E-07,7.48E-05,4.47E-06,-6.31E-07,-4.12E-07,6.85E-09,-1.57E-06,-0.001881204,0.000822837,7.48E-05,-1.57E-06,0.009222691
0.00770811,-0.002240305,-0.000382894,4.71E-06,-0.000663053,-0.002240305,0.004715208,4.59E-05,-7.18E-07,0.000163274,-0.000382894,4.59E-05,2.85E-05,-4.09E-07,3.43E-05,4.71E-06,-7.18E-07,-4.09E-07,6.58E-09,-9.26E-07,-0.000663053,0.000163274,3.43E-05,-9.26E-07,0.00679937,0.007269022,-0.002209182,-0.00037627,4.81E-06,-0.001010524,-0.002209182,0.004780434,4.84E-05,-7.59E-07,-2.44E-06,-0.00037627,4.84E-05,2.95E-05,-4.35E-07,5.23E-05,4.81E-06,-7.59E-07,-4.35E-07,7.15E-09,-1.12E-06,-0.001010524,-2.44E-06,5.23E-05,-1.12E-06,0.006600548
0.0064127,-0.001697494,-0.000291727,3.14E-06,-0.000230571,-0.001697494,0.00425272,9.69E-07,1.96E-07,-0.000115745,-0.000291727,9.69E-07,2.27E-05,-3.03E-07,-1.51E-05,3.14E-06,1.96E-07,-3.03E-07,4.58E-09,-1.37E-07,-0.000230571,-0.000115745,-1.51E-05,-1.37E-07,0.00762063,0.006144555,-0.001486788,-0.00028984,3.25E-06,-0.000889737,-0.001486788,0.004300367,-1.13E-05,3.58E-07,4.72E-05,-0.00028984,-1.13E-05,2.42E-05,-3.36E-07,6.46E-06,3.25E-06,3.58E-07,-3.36E-07,5.21E-09,-2.67E-07,-0.000889737,4.72E-05,6.46E-06,-2.67E-07,0.007072738
0.006917547,-0.002123179,-0.000328627,3.75E-06,-0.000787667,-0.002123179,0.00405471,3.18E-05,-2.16E-07,-0.000521812,-0.000328627,3.18E-05,2.39E-05,-3.20E-07,3.61E-05,3.75E-06,-2.16E-07,-3.20E-07,4.81E-09,-6.58E-07,-0.000787667,-0.000521812,3.61E-05,-6.58E-07,0.007059884,0.006970538,-0.002258573,-0.000334383,3.85E-06,-0.000691401,-0.002258573,0.004094736,4.67E-05,-4.34E-07,-0.000670962,-0.000334383,4.67E-05,2.40E-05,-3.22E-07,3.26E-05,3.85E-06,-4.34E-07,-3.22E-07,4.83E-09,-6.14E-07,-0.000691401,-0.000670962,3.26E-05,-6.14E-07,0.007137946
0.005025837,-0.002128868,-0.000238335,2.72E-06,-0.000583895,-0.002128868,0.004397323,4.94E-05,-7.94E-07,0.000276158,-0.000238335,4.94E-05,1.75E-05,-2.34E-07,2.38E-05,2.72E-06,-7.94E-07,-2.34E-07,3.69E-09,-9.24E-07,-0.000583895,0.000276158,2.38E-05,-9.24E-07,0.007765791,0.005158649,-0.002386124,-0.000236959,2.67E-06,-0.000537278,-0.002386124,0.004351797,5.93E-05,-8.50E-07,0.000165274,-0.000236959,5.93E-05,1.70E-05,-2.26E-07,2.48E-05,2.67E-06,-8.50E-07,-2.26E-07,3.53E-09,-9.44E-07,-0.000537278,0.000165274,2.48E-05,-9.44E-07,0.00776083
0.006114605,-0.001754585,-0.000304817,3.56E-06,-0.000615126,-0.001754585,0.004441111,5.24E-05,-9.08E-07,-0.000550458,-0.000304817,5.24E-05,2.20E-05,-3.01E-07,1.51E-05,3.56E-06,-9.08E-07,-3.01E-07,4.72E-09,-4.04E-07,-0.000615126,-0.000550458,1.51E-05,-4.04E-07,0.007747398,0.006080607,-0.001830282,-0.000288245,3.24E-06,-0.000915061,-0.001830282,0.004397217,5.21E-05,-8.20E-07,-0.000366582,-0.000288245,5.21E-05,1.99E-05,-2.64E-07,3.23E-05,3.24E-06,-8.20E-07,-2.64E-07,4.06E-09,-6.54E-07,-0.000915061,-0.000366582,3.23E-05,-6.54E-07,0.007557316
0.005740578,-0.001360942,-0.000280757,3.28E-06,-0.000133468,-0.001360942,0.00389918,-2.69E-06,2.35E-07,-0.000616442,-0.000280757,-2.69E-06,2.30E-05,-3.31E-07,1.11E-05,3.28E-06,2.35E-07,-3.31E-07,5.38E-09,-6.99E-07,-0.000133468,-0.000616442,1.11E-05,-6.99E-07,0.008199199,0.005624942,-0.00118034,-0.000286371,3.40E-06,-0.000143468,-0.00118034,0.003968284,-5.76E-06,2.44E-07,-0.000837395,-0.000286371,-5.76E-06,2.38E-05,-3.42E-07,4.98E-06,3.40E-06,2.44E-07,-3.42E-07,5.49E-09,-5.27E-07,-0.000143468,-0.000837395,4.98E-06,-5.27E-07,0.007986864
0.005824565,-0.002040723,-0.000269088,2.92E-06,5.01E-05,-0.002040723,0.004524486,3.00E-05,-3.10E-07,-0.000131248,-0.000269088,3.00E-05,2.14E-05,-2.83E-07,-6.17E-05,2.92E-06,-3.10E-07,-2.83E-07,4.34E-09,4.93E-07,5.01E-05,-0.000131248,-6.17E-05,4.93E-07,0.007756189,0.006407152,-0.002233134,-0.000288042,3.12E-06,-0.000129847,-0.002233134,0.00447111,3.92E-05,-4.45E-07,-2.39E-05,-0.000288042,3.92E-05,2.20E-05,-2.92E-07,-5.30E-05,3.12E-06,-4.45E-07,-2.92E-07,4.47E-09,4.19E-07,-0.000129847,-2.39E-05,-5.30E-05,4.19E-07,0.007702047
0.00563906,-0.001427249,-0.000271226,3.17E-06,-0.001352895,-0.001427249,0.00427982,2.06E-05,-2.57E-07,0.000432494,-0.000271226,2.06E-05,2.13E-05,-3.02E-07,6.07E-05,3.17E-06,-2.57E-07,-3.02E-07,4.79E-09,-1.13E-06,-0.001352895,0.000432494,6.07E-05,-1.13E-06,0.009744544,0.005879189,-0.001728475,-0.000267877,3.05E-06,-0.001141873,-0.001728475,0.004127248,2.44E-05,-1.58E-07,2.03E-05,-0.000267877,2.44E-05,2.06E-05,-2.89E-07,2.40E-05,3.05E-06,-1.58E-07,-2.89E-07,4.60E-09,-4.32E-07,-0.001141873,2.03E-05,2.40E-05,-4.32E-07,0.007013262
0.007676634,-0.002546263,-0.000403802,5.06E-06,-0.001319042,-0.002546263,0.004887371,5.76E-05,-6.59E-07,0.000296564,-0.000403802,5.76E-05,3.13E-05,-4.58E-07,7.10E-05,5.06E-06,-6.59E-07,-4.58E-07,7.49E-09,-1.55E-06,-0.001319042,0.000296564,7.10E-05,-1.55E-06,0.009309795,0.007734447,-0.00258655,-0.000421174,5.42E-06,-0.001296666,-0.00258655,0.00478397,6.96E-05,-8.63E-07,0.000206366,-0.000421174,6.96E-05,3.36E-05,-5.00E-07,6.60E-05,5.42E-06,-8.63E-07,-5.00E-07,8.21E-09,-1.43E-06,-0.001296666,0.000206366,6.60E-05,-1.43E-06,0.00907203
0.005789758,-0.001125266,-0.000287293,3.34E-06,-0.001100083,-0.001125266,0.004144738,-1.03E-05,1.57E-07,-0.000388231,-0.000287293,-1.03E-05,2.27E-05,-3.18E-07,4.18E-05,3.34E-06,1.57E-07,-3.18E-07,5.12E-09,-1.05E-06,-0.001100083,-0.000388231,4.18E-05,-1.05E-06,0.007907992,0.005217529,-0.000919771,-0.000257562,2.92E-06,-0.000849666,-0.000919771,0.004263055,-1.88E-05,2.01E-07,-0.000221658,-0.000257562,-1.88E-05,2.06E-05,-2.83E-07,1.84E-05,2.92E-06,2.01E-07,-2.83E-07,4.54E-09,-7.23E-07,-0.000849666,-0.000221658,1.84E-05,-7.23E-07,0.007888408
0.005066051,-0.001345849,-0.000236303,2.75E-06,-0.000773657,-0.001345849,0.004151898,-7.48E-06,2.21E-07,-0.000126091,-0.000236303,-7.48E-06,2.03E-05,-2.94E-07,-7.78E-06,2.75E-06,2.21E-07,-2.94E-07,4.88E-09,2.57E-08,-0.000773657,-0.000126091,-7.78E-06,2.57E-08,0.006926984,0.005260095,-0.001517781,-0.000246664,2.88E-06,-0.000893974,-0.001517781,0.004072778,1.67E-06,1.80E-07,-0.000350317,-0.000246664,1.67E-06,2.10E-05,-3.03E-07,2.59E-06,2.88E-06,1.80E-07,-3.03E-07,4.95E-09,-1.43E-07,-0.000893974,-0.000350317,2.59E-06,-1.43E-07,0.007123211
0.00541609,-0.001577022,-0.000279363,3.55E-06,-0.00119223,-0.001577022,0.004311069,4.32E-05,-7.08E-07,-0.000235087,-0.000279363,4.32E-05,2.42E-05,-3.64E-07,5.53E-05,3.55E-06,-7.08E-07,-3.64E-07,6.05E-09,-1.14E-06,-0.00119223,-0.000235087,5.53E-05,-1.14E-06,0.008780651,0.005540572,-0.001397724,-0.000283971,3.58E-06,-0.001388422,-0.001397724,0.004358646,3.76E-05,-6.85E-07,-0.000252829,-0.000283971,3.76E-05,2.33E-05,-3.46E-07,8.52E-05,3.58E-06,-6.85E-07,-3.46E-07,5.69E-09,-1.71E-06,-0.001388422,-0.000252829,8.52E-05,-1.71E-06,0.00883976
0.007390367,-0.00269832,-0.000362294,4.56E-06,-0.000571264,-0.00269832,0.005090657,7.02E-05,-9.09E-07,8.84E-05,-0.000362294,7.02E-05,2.90E-05,-4.41E-07,1.82E-05,4.56E-06,-9.09E-07,-4.41E-07,7.47E-09,-9.09E-07,-0.000571264,8.84E-05,1.82E-05,-9.09E-07,0.009219705,0.007704252,-0.00268371,-0.000394465,5.10E-06,-0.000700519,-0.00268371,0.005075483,7.64E-05,-1.00E-06,-0.000351711,-0.000394465,7.64E-05,3.22E-05,-4.95E-07,2.34E-05,5.10E-06,-1.00E-06,-4.95E-07,8.37E-09,-8.09E-07,-0.000700519,-0.000351711,2.34E-05,-8.09E-07,0.008001194
0.007123394,-0.002104479,-0.000368449,4.59E-06,-0.001076223,-0.002104479,0.00451136,6.88E-05,-1.01E-06,-2.80E-06,-0.000368449,6.88E-05,2.77E-05,-4.01E-07,4.58E-05,4.59E-06,-1.01E-06,-4.01E-07,6.54E-09,-1.16E-06,-0.001076223,-2.80E-06,4.58E-05,-1.16E-06,0.00837902,0.007007376,-0.002110669,-0.00035996,4.51E-06,-0.001211977,-0.002110669,0.004507157,7.16E-05,-1.06E-06,-6.41E-05,-0.00035996,7.16E-05,2.67E-05,-3.88E-07,5.88E-05,4.51E-06,-1.06E-06,-3.88E-07,6.41E-09,-1.38E-06,-0.001211977,-6.41E-05,5.88E-05,-1.38E-06,0.008400259
0.006185387,-0.001839495,-0.000323243,4.10E-06,-0.001063222,-0.001839495,0.003996721,4.21E-05,-6.76E-07,-0.000237788,-0.000323243,4.21E-05,2.60E-05,-3.80E-07,5.39E-05,4.10E-06,-6.76E-07,-3.80E-07,6.22E-09,-1.37E-06,-0.001063222,-0.000237788,5.39E-05,-1.37E-06,0.008105342,0.006557491,-0.002127153,-0.000345706,4.44E-06,-0.001056884,-0.002127153,0.003968634,5.89E-05,-9.10E-07,-0.000136781,-0.000345706,5.89E-05,2.76E-05,-4.05E-07,5.34E-05,4.44E-06,-9.10E-07,-4.05E-07,6.62E-09,-1.40E-06,-0.001056884,-0.000136781,5.34E-05,-1.40E-06,0.008207141
0.00712066,-0.00210457,-0.000389675,5.09E-06,-0.00159875,-0.00210457,0.004631561,3.23E-05,-4.44E-07,-0.000307105,-0.000389675,3.23E-05,3.24E-05,-4.81E-07,6.92E-05,5.09E-06,-4.44E-07,-4.81E-07,7.89E-09,-1.44E-06,-0.00159875,-0.000307105,6.92E-05,-1.44E-06,0.00848538,0.007213212,-0.002084878,-0.000404207,5.38E-06,-0.001553482,-0.002084878,0.004621061,2.95E-05,-4.43E-07,6.93E-05,-0.000404207,2.95E-05,3.44E-05,-5.18E-07,6.75E-05,5.38E-06,-4.43E-07,-5.18E-07,8.58E-09,-1.55E-06,-0.001553482,6.93E-05,6.75E-05,-1.55E-06,0.008824794
0.006561854,-0.001402437,-0.000319271,3.58E-06,-0.000623275,-0.001402437,0.004602443,-1.33E-05,3.95E-07,0.000275325,-0.000319271,-1.33E-05,2.55E-05,-3.50E-07,-1.10E-05,3.58E-06,3.95E-07,-3.50E-07,5.50E-09,-2.65E-07,-0.000623275,0.000275325,-1.10E-05,-2.65E-07,0.008211113,0.006819776,-0.001375304,-0.000329994,3.68E-06,-0.000800058,-0.001375304,0.004581203,-1.24E-05,3.73E-07,1.28E-05,-0.000329994,-1.24E-05,2.53E-05,-3.41E-07,3.39E-06,3.68E-06,3.73E-07,-3.41E-07,5.25E-09,-4.29E-07,-0.000800058,1.28E-05,3.39E-06,-4.29E-07,0.008023678
