pv1..Const,pv1..male,pv1..age,pv1..I(age^2),pv1..vaccine08,pv1.global_nonconst,stat1.Const,stat1.male,stat1.age,stat1.I(age^2),stat1.vaccine08,stat1.global_nonconst,pv2..Const,pv2..male,pv2..age,pv2..I(age^2),pv2..vaccine08,pv2.global_nonconst,stat2.Const,stat2.male,stat2.age,stat2.I(age^2),stat2.vaccine08,stat2.global_nonconst
0.311613593,0.515345613,0.017290966,0.016313915,0.045379495,0.014216865,1.023824282,0.423197978,5.66659716,5.768719806,4.004479941,8.506652628,0.307263666,0.513576946,0.024239959,0.026414442,0.039435068,0.017821302,1.042401233,0.426772403,5.077380938,4.928682984,4.242026561,8.054721572
0.681323776,0.070457553,0.001079956,0.000203702,0.029603971,3.70E-05,0.168639491,3.272328485,10.68520722,13.79662799,4.732143389,20.40931774,0.689821724,0.074238858,0.001543334,0.000279529,0.022544209,3.49E-05,0.159278425,3.186719386,10.02614827,13.20281589,5.203287731,20.52619167
0.649719653,0.325022629,0.012749554,0.024875594,0.067293238,0.008103907,0.206253756,0.968627844,6.203533474,5.03252587,3.347840562,9.630817884,0.658624988,0.330409364,0.017680927,0.030646705,0.066204406,0.009344726,0.195198168,0.947292745,5.627490342,4.672644397,3.374705616,9.34588624
0.944903491,0.950703446,0.001746528,0.000830587,0.000908017,1.73E-05,0.004775944,0.003822136,9.798515726,11.17160669,11.00632078,21.92549984,0.944535604,0.950858943,0.002033035,0.001089985,0.001529179,1.89E-05,0.004840039,0.003798031,9.51946841,10.66810877,10.04312072,21.75462838
0.389357832,0.548134446,0.001700433,0.000359988,0.04366261,0.000294878,0.740946555,0.360669864,9.847709834,12.72921179,4.069561398,16.25789852,0.389398114,0.547145692,0.001939711,0.000438761,0.045218239,0.000277022,0.740820675,0.362455453,9.605730628,12.35944567,4.010481351,16.38282573
0.393994574,0.945322261,0.046477175,0.127094255,0.269462451,0.03607359,0.726578219,0.004703506,3.964215454,2.327642182,1.2194814,6.644388524,0.422839808,0.944850034,0.065549606,0.156259781,0.253262647,0.048198847,0.642408997,0.004785231,3.39108991,2.010053758,1.305216042,6.064840361
0.751244164,0.074719759,0.106155858,0.2465045,0.11542234,0.00397075,0.10048853,3.17616827,2.610536276,1.343006278,2.478362853,11.05760073,0.75109301,0.072319868,0.099820237,0.238063951,0.099504461,0.004041991,0.10061487,3.229565646,2.708413214,1.39202187,2.713467991,11.02203587
0.07187479,0.324187412,0.429678268,0.355894089,0.010699854,0.019384849,3.239677377,0.971977817,0.623692938,0.852329779,6.51449767,7.886526945,0.048290237,0.318866222,0.382494131,0.305343018,0.011554833,0.019527225,3.899856335,0.993591253,0.762670358,1.050712636,6.377926791,7.871891238
0.134383524,0.160240121,0.098020068,0.016638593,0.000582994,2.78E-05,2.241121005,1.971958603,2.737466346,5.734099979,11.82950877,20.97816708,0.11869087,0.167127457,0.095041469,0.016506535,0.000667262,1.78E-05,2.434511431,1.908522656,2.786840125,5.748096233,11.57829336,21.87467225
0.879690464,0.12309927,0.001239205,0.003094071,0.005299172,3.44E-05,0.02291034,2.377438171,10.43095702,8.751148898,7.774403299,20.5551706,0.875523452,0.122929342,0.00080203,0.002173931,0.004989897,1.94E-05,0.024538127,2.379595901,11.23652831,9.396558451,7.883096595,21.70034524
0.404290617,0.037518377,0.00083977,0.001558133,1.19E-05,1.22E-07,0.695527485,4.326724589,11.15120739,10.00857227,19.17814688,31.83636076,0.420984182,0.035370948,0.001896841,0.003747479,1.09E-05,1.14E-07,0.647566174,4.427177809,9.646777406,8.402293526,19.34609895,31.9724986
0.080330797,0.941530511,0.095813442,0.17919528,0.220135721,0.083058865,3.058196251,0.005379687,2.773883585,1.80428534,1.503486266,4.976411406,0.090391432,0.94195681,0.114656654,0.205626365,0.215521914,0.104056258,2.867388543,0.005301388,2.488833816,1.601955099,1.533941126,4.52564717
0.764253915,0.014775458,0.017048417,0.045224159,0.093434118,0.00064186,0.089939632,5.943046503,5.691382658,4.010260655,2.814188816,14.70228196,0.756757186,0.014366065,0.009126347,0.021487288,0.087577755,0.000400864,0.095940086,5.992593514,6.797932974,5.286830888,2.918342987,15.64377861
0.834064993,0.406730989,0.000399778,0.000220931,0.018157207,5.81E-05,0.043886461,0.688335874,12.53323051,13.64412645,5.580917604,19.50662086,0.829889843,0.403794633,0.000320557,0.000218367,0.017190301,6.43E-05,0.04615745,0.696996871,12.94628499,13.66604786,5.676840064,19.30242949
0.670892233,0.524058855,0.086160065,0.07134103,8.21E-05,0.000164888,0.180560225,0.40589808,2.944693082,3.251892778,15.50914214,17.42048722,0.664835399,0.525161021,0.091036435,0.079149583,3.87E-05,8.90E-05,0.18770289,0.403745921,2.855950182,3.082278273,16.93368986,18.65351679
0.552054201,0.335910327,0.143721275,0.219404903,0.092431081,0.060419748,0.35364998,0.925977609,2.137656724,1.508259238,2.831515785,5.612878538,0.549772285,0.338151462,0.168010976,0.25502254,0.08693465,0.052118528,0.357725268,0.917427015,1.900601779,1.295577977,2.930238477,5.908469552
0.353015874,0.466256646,3.71E-05,0.000262784,0.004852576,1.62E-06,0.862586552,0.530833508,17.01562017,13.31861508,7.933577567,26.66299652,0.363591846,0.467786809,3.21E-05,0.000161955,0.004282527,1.47E-06,0.825448869,0.527199084,17.28827168,14.22785491,8.159962102,26.86595507
0.09609004,0.948257924,0.157046157,0.200795697,0.261537723,0.196823968,2.769268905,0.004211308,2.002440637,1.636577493,1.260599081,3.250891022,0.079044657,0.948007381,0.139321485,0.181137916,0.268986113,0.181290887,3.084436168,0.004252249,2.18543734,1.788263218,1.221910133,3.415304853
0.830007139,0.136615917,0.000328271,0.000394688,0.032278081,0.000117092,0.046092832,2.215668003,12.90177538,12.55717711,4.58366635,18.10510302,0.832275234,0.136298566,0.000339566,0.000361773,0.031357299,0.000114702,0.044852635,2.219257833,12.83846563,12.71996411,4.633294333,18.14633936
0.032589244,0.583262048,0.315753758,0.180991375,0.077959509,0.089515956,4.567228708,0.300990634,1.00645439,1.789464883,3.106935644,4.826676772,0.042597939,0.576847956,0.351446458,0.224558202,0.077400479,0.104312756,4.111286809,0.311358162,0.868227577,1.475001647,3.11865852,4.520723238
0.307927916,0.448122326,0.061235902,0.060839956,0.059863019,0.023379808,1.039542423,0.575396749,3.503591314,3.514338046,3.541175587,7.511765086,0.289933907,0.446706241,0.051807547,0.053350689,0.064101609,0.020677905,1.119928239,0.578995708,3.781972687,3.732900057,3.427950371,7.757379051
0.033234183,0.847162688,0.166024404,0.163740681,0.000647573,0.000760885,4.53367464,0.037148662,1.918479249,1.939335702,11.63399634,14.36205763,0.051470645,0.847166991,0.207327543,0.209273282,0.000438952,0.001051141,3.792892009,0.037146544,1.589990138,1.576446557,12.35863092,13.71575871
0.792185644,0.299451279,0.021459028,0.022694459,0.004026593,0.001228951,0.069418286,1.076636211,5.289122669,5.191741836,8.271783795,13.40318818,0.782773483,0.299930761,0.015228967,0.018374007,0.003921446,0.000863577,0.076014088,1.074501997,5.889784136,5.560134033,8.319836119,14.10885423
0.026490273,0.941880381,0.944538746,0.916041463,0.008844489,0.021406964,4.923729565,0.005315383,0.00483949,0.011113664,6.853962662,7.688078006,0.02159195,0.941699124,0.942756323,0.913893832,0.009022774,0.014523022,5.278370189,0.005348648,0.005156097,0.011691753,6.818313495,8.464040396
0.206800324,0.691936004,0.185081032,0.228166341,0.013438438,0.020476939,1.593685809,0.156997523,1.756345239,1.45225576,6.110457011,7.776911921,0.164953332,0.688633177,0.088870703,0.081946422,0.010182009,0.010146571,1.928219868,0.160569016,2.894711157,3.025868767,6.602772619,9.18123886
0.298895608,0.346895411,0.052229555,0.038285657,0.022499972,0.006732801,1.07911506,0.884781462,3.768400508,4.292285923,5.206702329,10.00152802,0.313977327,0.340881822,0.055208045,0.039743829,0.020663111,0.006958919,1.013870677,0.907112117,3.675791197,4.228787236,5.354985117,9.935462292
0.242823796,0.329387971,0.043195254,0.047377578,0.404848317,0.085284326,1.364125371,0.951302532,4.087744233,3.931928713,0.693878401,4.92352918,0.252020632,0.324954772,0.057052268,0.062516412,0.404055626,0.09876308,1.312067679,0.968899587,3.621067116,3.4693357,0.696223335,4.630062866
0.505163463,0.948043509,0.051208472,0.137807681,0.941953867,0.087434441,0.444072272,0.004246333,3.801441722,2.202269868,0.005301927,4.873732034,0.508931637,0.947569223,0.050364088,0.139747769,0.942268687,0.0842895,0.436263095,0.004324325,3.829295831,2.18073434,0.005244471,4.94699595
0.073034834,0.332034844,0.674689825,0.640876017,0.037821386,0.076828602,3.213461198,0.940945334,0.176165095,0.217598302,4.313036893,5.132356572,0.059052933,0.332157245,0.628728571,0.562506186,0.037845107,0.074997035,3.563785233,0.940469043,0.233788854,0.335383443,4.311970209,5.180613406
0.350721593,0.946257805,0.005482803,0.003362606,0.061332997,0.006233001,0.870844603,0.004543685,7.712885986,8.599471382,3.50096728,10.15579461,0.334030588,0.946290044,0.005935041,0.003899758,0.060905369,0.006926293,0.933208483,0.004538227,7.569920281,8.329910315,3.512557485,9.944860915
0.987362782,0.393150542,0.006944229,0.019389529,0.462028466,0.014152123,0.000250876,0.729175592,7.287338261,5.466038407,0.540976134,8.515781211,0.987565696,0.395186918,0.010265731,0.028127809,0.449553337,0.016178209,0.000242883,0.722922585,6.588193213,4.820216689,0.571777782,8.248180076
0.206516139,0.232415821,0.231271596,0.304880913,0.001433773,0.000825957,1.595682494,1.426015454,1.433023739,1.052722454,10.16184219,14.19793632,0.201226917,0.23756638,0.222903321,0.297652812,0.001288796,0.001035342,1.633447182,1.394977107,1.485581254,1.084680674,10.35850452,13.74604731
0.939662069,0.276471732,0.016206617,0.02993027,0.009816252,0.000783799,0.005729673,1.184352298,5.780317096,4.713292862,6.66794114,14.3027155,0.939943818,0.274461316,0.010996187,0.014329644,0.008859722,0.000644254,0.005676187,1.194312901,6.465933393,5.997071638,6.850888202,14.69483618
0.128570567,0.588560433,0.239520438,0.176455225,0.022092397,0.037073632,2.309679388,0.292598044,1.383414214,1.827228727,5.238493478,6.589698591,0.127502806,0.585247624,0.235083579,0.173475503,0.019125832,0.034108558,2.322648054,0.297827461,1.409836249,1.852649955,5.489973575,6.75641389
0.302348711,0.571913481,0.40509939,0.578725087,0.096527832,0.111352235,1.063806072,0.319491358,0.693137077,0.308300268,2.761994392,4.39011362,0.279913206,0.565807237,0.353704046,0.507670107,0.085096883,0.09705437,1.167511231,0.329748468,0.860123811,0.438866394,2.964763839,4.664967888
0.188668153,0.400477852,0.062515563,0.057786876,0.002912536,0.001809347,1.727987211,0.706891027,3.469358172,3.599789835,8.861465732,12.62957841,0.20052916,0.400065504,0.080357708,0.071993864,0.00187676,0.001331682,1.638516296,0.708129405,3.057652061,3.236965575,9.666328397,13.24262449
0.894004664,0.002778587,0.086417451,0.039010382,0.008364136,9.71E-05,0.017752532,8.947440268,2.939874431,4.26041537,6.953800393,18.48053153,0.888139088,0.00300146,0.06534416,0.023679101,0.008167046,9.06E-05,0.019785043,8.80658049,3.39626659,5.117984653,6.996473422,18.61910414
0.454057289,0.075560418,0.072577655,0.110762948,0.109000309,0.01721286,0.56050389,3.157897958,3.223739447,2.543301761,2.568655925,8.124197036,0.449631482,0.073197355,0.066454229,0.096578347,0.09738281,0.013233924,0.571580673,3.209824038,3.368500151,2.761157339,2.747890878,8.649943566
0.103129195,0.358353282,0.073268996,0.056918956,0.021589198,0.008402555,2.656472825,0.84365586,3.208223492,3.624959535,5.278592134,9.558438814,0.099756108,0.356782551,0.07914127,0.065433112,0.021027147,0.010275808,2.70943834,0.849186583,3.082449118,3.394023123,5.324540969,9.155925797
0.12641657,0.627881651,0.057049244,0.081643807,0.029205498,0.014820334,2.33596572,0.23494436,3.621155297,3.031871252,4.755459244,8.423510308,0.132993894,0.625007028,0.06811705,0.100249617,0.027459812,0.011276092,2.257205094,0.238892677,3.327821317,2.701567873,4.861665731,8.970141163
0.160078436,0.533105423,0.137999316,0.113336011,0.309153587,0.195245004,1.973484988,0.388468692,2.200127581,2.507076477,1.034288325,3.267000155,0.169539986,0.537218038,0.158142007,0.133821908,0.308901595,0.226919204,1.887006139,0.380720221,1.991903378,2.247598874,1.03536633,2.966322506
0.696844372,0.087520846,0.001279467,0.000709516,0.011221105,1.97E-05,0.151775497,2.919391809,10.3719156,11.46415147,6.42996096,21.67457762,0.692278343,0.089494394,0.001135745,0.000655373,0.005714642,5.21E-06,0.156629996,2.883444556,10.59205757,11.61172536,7.638152394,24.33152021
0.748037566,0.66477854,0.001702554,0.00170233,0.637020983,0.006178425,0.103187469,0.187770721,9.845416746,9.845658495,0.222659445,10.17338387,0.755749158,0.663648247,0.002496219,0.002821398,0.635465638,0.009497989,0.096763112,0.189122155,9.143362655,8.919512284,0.224721561,9.31335037
0.533778629,0.242402305,0.000580834,0.002186152,0.051484189,0.000153034,0.387192912,1.366568695,11.83642116,9.386281349,3.792451586,17.56969923,0.5393796,0.239117919,0.000728414,0.002958531,0.051552185,0.000197643,0.376690813,1.38578668,11.41530862,8.83286761,3.790242303,17.05809776
0.370541998,0.588359745,0.06415934,0.12426568,0.47823328,0.108606883,0.80184607,0.292913135,3.426463841,2.362715873,0.50288942,4.440040979,0.365018573,0.58480906,0.060907362,0.11487673,0.474004476,0.103446872,0.820552857,0.298524259,3.512503278,2.485816338,0.512625557,4.537394234
0.937873316,0.77740922,0.0021532,0.008652104,0.000841479,1.89E-05,0.006075127,0.079917518,9.414127806,6.893266148,11.14743688,21.74879002,0.93923489,0.77637058,0.003596464,0.014307539,0.001012297,2.41E-05,0.005811248,0.080685502,8.477092535,5.999795274,10.80493737,21.2673124
0.175962644,0.314189904,0.126280728,0.12612569,0.081318266,0.067372563,1.831396867,1.012980321,2.33764014,2.339553634,3.03835535,5.395034841,0.153769351,0.317290176,0.122193519,0.129958775,0.081781687,0.054954756,2.034454423,1.000084028,2.388977636,2.292996901,3.029133377,5.802490107
0.31016518,0.556159769,0.00134497,0.000378288,0.000351989,1.16E-05,1.029972271,0.346397092,10.27976668,12.63649706,12.77124217,22.73041532,0.301038363,0.558957739,0.000725418,0.000115753,0.000393919,3.23E-06,1.069588717,0.341512044,11.42296498,14.86064309,12.56081698,25.28383008
0.238702294,0.218153958,0.031728948,0.011087808,0.00220127,0.000242026,1.388241492,1.516473377,4.613082619,6.451189598,9.373647606,16.65292767,0.252407965,0.211794679,0.038544326,0.013915849,0.0016197,0.000242826,1.309926493,1.559116152,4.280838641,6.04878764,9.937219981,16.64633029
0.732990786,0.313985743,7.43E-05,0.000149391,0.008754688,1.72E-06,0.11638321,1.013835414,15.6982904,14.37986402,6.872198662,26.5521156,0.739965419,0.308686694,6.37E-05,0.00012158,0.007364689,4.14E-06,0.11015704,1.036286565,15.9891312,14.76802644,7.181797514,24.79034858
0.756312254,0.474359998,0.00393335,0.002036809,0.004388593,0.00017593,0.096302885,0.511801595,8.314330582,9.51606446,8.11560078,17.29085261,0.76014017,0.472852547,0.006447127,0.003349371,0.004301854,0.000198439,0.093206091,0.515302181,7.420880259,8.606653884,8.151795722,17.05005902
0.913192808,0.244842594,0.000754111,0.000439707,0.00737082,8.04E-05,0.011883661,1.352493948,11.35090811,12.35542531,7.180304378,18.85769868,0.908675694,0.255224475,0.00071761,0.000470229,0.007272763,2.91E-05,0.01315818,1.294477318,11.44307215,12.23016967,7.20433652,20.89064457
0.486215817,0.763551503,0.071580627,0.059905396,0.008608879,0.009759086,0.484889644,0.090492872,3.246397409,3.540001809,6.902219857,9.259113052,0.486033368,0.762001701,0.078636472,0.069741971,0.0088982,0.012711322,0.485295601,0.09172009,3.092860224,3.2890828,6.843146037,8.730524398
0.514455318,0.207519692,0.007341561,0.026062735,0.058009489,0.001861672,0.424994561,1.58864598,7.187440975,4.951852014,3.593398739,12.57256062,0.510931316,0.205854485,0.007229549,0.026435294,0.060435825,0.001572477,0.432159288,1.60034388,7.215032859,4.927319424,3.525383965,12.91020663
0.072122025,0.367706425,0.020143424,0.009877712,0.10793043,0.009168798,3.234052192,0.811400809,5.399421758,6.656818302,2.584266005,9.383898071,0.085129175,0.368986367,0.019878185,0.008224573,0.109044036,0.007477243,2.964150249,0.807075256,5.422560712,6.98390993,2.568021505,9.791782146
0.762240521,0.213732983,0.003780042,0.003953749,0.659582673,0.010717493,0.091530391,1.545959078,8.386567018,8.304935203,0.19403093,9.071756055,0.753664952,0.205777991,0.003954026,0.004617924,0.653423014,0.010695658,0.098477044,1.600883926,8.304808134,8.023304515,0.201611758,9.075834846
0.338605369,0.409494566,0.080052213,0.069794437,0.000762964,0.000583947,0.915704482,0.680267677,3.06384135,3.287848131,11.32923246,14.89140053,0.348206106,0.405271963,0.083130726,0.072863482,0.000998622,0.000713753,0.879983839,0.692627922,3.002605521,3.217305413,10.83012027,14.48994758
0.762114812,0.130242971,6.88E-05,0.000240189,0.223594889,9.16E-05,0.091630218,2.289606129,15.84321933,13.48725727,1.481148665,18.59724107,0.751285358,0.132152824,6.78E-05,0.00030826,0.22376298,4.94E-05,0.100454114,2.267031416,15.87068499,13.01952241,1.480073771,19.8297034
0.185575551,0.543275667,0.002940627,0.000246844,0.000289636,1.51E-06,1.752398026,0.369502327,8.84394572,13.43597724,13.13625327,26.80079237,0.189547935,0.541965092,0.002901656,0.000220678,0.000368665,1.17E-06,1.721127816,0.371909814,8.868297981,13.64627677,12.68467266,27.31926895
0.791995796,0.026858436,7.68E-05,5.73E-05,0.081688977,3.45E-06,0.069548161,4.899888089,15.63548503,16.1882396,3.030973759,25.15665021,0.796104429,0.025604704,0.000221017,0.000215889,0.080124354,8.02E-06,0.066766399,4.982517072,13.64340105,13.68747819,3.062377492,23.46698065
0.937026668,0.829697005,0.000831366,0.000620259,0.000729473,2.11E-05,0.006242183,0.046263788,11.16986777,11.71417296,11.41261006,21.532454,0.938426129,0.827076467,0.000966667,0.000754001,0.000745919,1.81E-05,0.005967278,0.047721549,10.89034736,11.35117911,11.37119514,21.84431822
0.362309779,0.178647512,0.058498626,0.05693359,0.22446679,0.045754789,0.829871189,1.808839449,3.579446897,3.624531792,1.475583597,6.168917616,0.381861928,0.178466157,0.06143529,0.054762586,0.212905469,0.045308442,0.76469914,1.810350771,3.498207504,3.689300267,1.551558787,6.188523795
0.636065514,0.502796926,0.019314066,0.055024429,0.112495611,0.006300228,0.223924852,0.449027952,5.472853496,3.681345531,2.518807735,10.13433901,0.625738565,0.501014209,0.018099258,0.055111314,0.113930761,0.005853863,0.237884043,0.452787436,5.586516251,3.678714837,2.498832071,10.28130684
0.109698655,0.781584575,0.233879794,0.190494916,0.001011631,0.001551991,2.558557225,0.076870144,1.417109243,1.713785818,10.80615632,12.93643278,0.096672299,0.782064229,0.242301868,0.208171549,0.000827654,0.001470207,2.759601767,0.076524155,1.367151679,1.58409693,11.17816839,13.04470419
0.488428408,0.361525705,0.02387267,0.062143552,0.283550896,0.032301633,0.479986553,0.832586414,5.103859455,3.479232607,1.149991657,6.865274978,0.495099227,0.367230726,0.021283165,0.051971571,0.280358811,0.033861067,0.465425473,0.813013772,5.303455257,3.776683697,1.165349728,6.770978806
0.617610258,0.270381041,0.020361186,0.018174901,0.120221566,0.027704251,0.249240664,1.214812843,5.38065897,5.579211738,2.414432038,7.172338816,0.61494489,0.268178406,0.019946828,0.017995215,0.124580885,0.029652433,0.253036734,1.226040729,5.416541929,5.596614859,2.35876371,7.03642218
0.248060212,0.536999278,3.56E-07,2.49E-07,0.051990421,1.82E-07,1.334195449,0.381129665,25.916674,26.60985056,3.776076992,31.03335661,0.247771675,0.53488685,3.26E-07,2.21E-07,0.048939922,1.48E-07,1.335824472,0.38509908,26.09107419,26.83845523,3.87741268,31.44825553
0.328286087,0.700868801,0.001217844,0.006797905,0.009045267,3.29E-05,0.955646876,0.14756964,10.46307548,7.325605695,6.813867076,20.64189705,0.33393993,0.700402176,0.001848683,0.010071163,0.008803152,1.98E-05,0.933558599,0.148053823,9.694023837,6.622265711,6.86233326,21.66398018
0.131789014,0.029079933,0.572648547,0.621355743,0.216458286,0.030930856,2.271303517,4.76287519,0.318271034,0.243966668,1.527697846,6.952002024,0.122009344,0.026317966,0.524007774,0.558480535,0.20579242,0.033764664,2.39133566,4.935006314,0.405998019,0.342341912,1.600782038,6.776680948
0.213289757,0.162392154,0.088692866,0.049908888,0.019266539,0.003220253,1.548955139,1.951808008,2.897939394,3.844517208,5.477159835,11.47659054,0.212337564,0.157424214,0.086386046,0.047884765,0.016602628,0.003200411,1.555416725,1.998795967,2.940461545,3.914025651,5.737900337,11.48895218
0.558115796,0.394540884,0.002569964,0.00113134,0.867311335,0.001994274,0.342977112,0.724901303,9.090103146,10.59924281,0.027913929,12.43495026,0.556575377,0.395931714,0.001882235,0.000706687,0.852235624,0.001738334,0.34566852,0.720647152,9.660977158,11.47157557,0.034695281,12.7096567
0.535627443,0.045068307,0.00456544,0.005727532,0.078496629,0.000943847,0.383704209,4.016081623,8.044008554,7.634088563,3.095757135,13.93109264,0.508401398,0.047543711,0.003270256,0.004729791,0.065764373,0.000469267,0.437355942,3.926042245,8.650199228,7.979962962,3.38569687,15.32867698
0.754877481,0.513610601,0.001591073,0.002726588,0.001083794,2.69E-05,0.097477921,0.426704187,9.970048019,8.981954891,10.67864571,21.04805234,0.742406232,0.513335834,0.000455521,0.00048766,0.001346573,2.99E-06,0.108023013,0.427261343,12.28947231,12.16226974,10.27756889,25.43955238
0.462347143,0.376912612,0.004118019,0.001939776,0.103788854,0.002684465,0.540206538,0.780747542,8.231028161,9.605668745,2.646336248,11.84054755,0.473563423,0.372667063,0.004003978,0.001867875,0.100865699,0.002709687,0.513649143,0.794752061,8.282010294,9.675047047,2.691801788,11.82184466
0.659995992,0.536147958,0.000602783,0.001222486,0.145642758,0.000878777,0.193528462,0.382725939,11.7673641,10.4560464,2.117303618,14.0739583,0.673260387,0.533660444,0.000849169,0.001423132,0.142270906,0.001176855,0.177811963,0.387416671,11.1305619,10.17557617,2.153223564,13.48982007
0.001720991,0.468646032,0.487790479,0.402906858,0.048535641,0.083672096,9.825605171,0.525166619,0.481396412,0.699633539,3.8913415,4.961699466,0.002731649,0.475184689,0.512937786,0.430076203,0.035979385,0.072403996,8.978566244,0.509894133,0.428069403,0.622617672,4.398081452,5.250987589
0.554636458,0.143351776,0.02164067,0.067469895,0.268685008,0.011062123,0.34907634,2.141605736,5.274446262,3.343525679,1.223448166,9.008456779,0.55939946,0.140496229,0.025046637,0.073949717,0.262767168,0.01201814,0.340745085,2.172515738,5.020658853,3.193098628,1.254119306,8.842676245
0.477980011,0.03384909,0.000157427,0.0001444,0.092721078,3.38E-05,0.503468578,4.50231038,14.28123321,14.44386265,2.826485313,20.58901979,0.491119606,0.033053593,0.000292756,0.000259164,0.094958195,4.69E-05,0.474072421,4.543001128,13.11618271,13.34462899,2.788244618,19.9330581
0.937189184,0.106846254,0.00276571,0.003327186,0.064130624,0.000675075,0.006209939,2.600258981,8.95592569,8.618757996,3.42720308,14.60137465,0.937459177,0.108665512,0.002850254,0.003332584,0.055294276,0.000709083,0.006156558,2.573522626,8.900930509,8.615805356,3.67318951,14.503075
0.504597926,0.903399245,0.002744238,0.00581501,0.004647436,6.40E-05,0.445252929,0.014730289,8.970165076,7.606753001,8.01176738,19.31446967,0.529704053,0.90314103,0.003747622,0.006145397,0.004096563,9.28E-05,0.394959264,0.014809533,8.402224201,7.507166514,8.240509635,18.56911921
0.897165592,0.041221757,0.001723049,0.001729719,0.022394866,0.000152351,0.016703681,4.166875272,9.823406944,9.816301194,5.21484325,17.57864072,0.900479474,0.040426544,0.001872876,0.001496968,0.016790041,0.000106682,0.015638922,4.199892429,9.670134322,10.08234317,5.718188826,18.29131725
0.471441127,0.970761995,0.008902258,0.005307933,0.017760394,0.003628017,0.51859618,0.001343414,6.842331516,7.771419152,5.619630404,11.23813822,0.493013222,0.970696558,0.014360176,0.009318326,0.015619881,0.005190601,0.469943369,0.001349437,5.993316854,6.760775492,5.845168198,10.5218116
0.770835899,0.731404788,0.050818373,0.13265235,0.117957636,0.023881844,0.084845016,0.117825677,3.814249281,2.261187002,2.444231592,7.469273532,0.769635238,0.732548398,0.046524953,0.116549505,0.110562691,0.024626425,0.085762326,0.116784565,3.962485742,2.46308725,2.546159878,7.407870492
0.115193581,0.350826056,0.102017732,0.214062723,0.993195695,0.113725673,2.481483141,0.870466998,2.673713564,1.543734935,7.27E-05,4.347932208,0.131261766,0.345333997,0.088185966,0.186355664,0.993333003,0.128378767,2.277518224,0.890528989,2.907179657,1.746195999,6.98E-05,4.105540531
0.024534005,0.433308235,0.738649717,0.886024817,0.326560817,0.326921566,5.056481029,0.613939841,0.111316987,0.020545212,0.962488023,2.236069991,0.023316323,0.428473692,0.713763494,0.867018937,0.311103106,0.330191807,5.144783102,0.626957044,0.134546876,0.028038247,1.025986859,2.216163117
0.926943781,0.366236423,0.003152614,0.008262245,0.010279562,0.000316312,0.008407186,0.816394567,8.716971195,6.975731276,6.585796352,16.11756186,0.931954227,0.364563362,0.00564818,0.01298444,0.009385159,0.000772152,0.007290833,0.822112093,7.659255777,6.171228735,6.748023666,14.33265719
0.748330351,0.799075689,0.006465218,0.007033745,0.006093458,0.000909908,0.102939401,0.064792402,7.415838398,7.264331265,7.522454885,14.00433412,0.743341214,0.797637127,0.005117901,0.005054606,0.005167418,0.000639459,0.107211674,0.065744188,7.837299461,7.85979716,7.819895709,14.70977562
0.416479694,0.161696346,0.000733132,0.000855008,0.034578598,0.000427264,0.660227344,1.958289737,11.40331448,11.11784985,4.465863985,15.51621854,0.403373947,0.162582704,0.0008067,0.001236238,0.034431537,0.000306535,0.698245243,1.950038485,11.22575401,10.43538423,4.473146089,16.18035982
0.139331792,0.011534756,0.000970361,0.001800548,0.023393126,2.95E-05,2.185323437,6.381013243,10.88328238,9.742510909,5.139073786,20.85898509,0.141259652,0.010288216,0.000746292,0.001015605,0.0208154,2.91E-05,2.164183335,6.584298389,11.37026665,10.79889916,5.342182263,20.88940536
0.012100757,0.584485496,0.687739599,0.532092173,0.014899157,0.035206438,6.296046276,0.299039022,0.161543295,0.390394378,5.928353386,6.693052623,0.018742105,0.583010074,0.696461663,0.5320077,0.014679187,0.037632644,5.52541986,0.301393601,0.152179001,0.390555219,5.954569457,6.559766833
0.73877298,0.076213458,0.133477911,0.268734114,0.047203502,0.005940162,0.11120803,3.143855351,2.25158167,1.22319719,3.938120021,10.25203782,0.731215407,0.076813419,0.115143671,0.235518275,0.045318623,0.006131426,0.117998583,3.131067681,2.482164832,1.40722098,4.006742767,10.18865601
0.951963601,0.43503235,0.005794982,0.02137491,0.003853522,0.000171026,0.003628992,0.609350799,7.612974317,5.295962969,8.351579456,17.34738575,0.948420517,0.436323389,0.001027371,0.002876522,0.005176309,6.74E-05,0.004184846,0.605932579,10.77757589,8.884179821,7.816788549,19.20917397
0.124872849,0.087710437,0.228384825,0.191666361,0.03852521,0.020507472,2.355112838,2.915900545,1.450892325,1.704762199,4.281681833,7.773931924,0.141855957,0.084001116,0.250158142,0.214946498,0.039357564,0.022763039,2.157710068,2.985735518,1.322420311,1.537793767,4.245366929,7.565234336
0.102189706,0.945313799,1.69E-05,0.000508022,0.187347978,5.30E-06,2.671032544,0.004704964,18.5147797,12.08598863,1.738350401,24.29673961,0.092890529,0.945334521,7.36E-06,0.000240677,0.184824065,2.41E-06,2.82355382,0.004701393,20.09801091,13.48344681,1.758401165,25.87360951
0.068064366,0.005633,0.002322928,0.024423716,0.023674618,8.94E-07,3.329093826,7.664111348,9.275078304,5.064289426,5.118313246,27.85523715,0.054034066,0.006927411,0.000657389,0.008726135,0.025609793,7.15E-07,3.711646453,7.291694294,11.60601414,6.878037089,4.982173198,28.3032404
