Est.NT.LB,Est.NT.UB,Est.AT.LB,Est.AT.UB,Est.CO.LB,Est.CO.UB,True.NT.LB,True.NT.UB,True.AT.LB,True.AT.UB,True.CO.LB,True.CO.UB,CI.NT.LB,CI.NT.UB,CI.AT.LB,CI.AT.UB,CI.CO.LB,CI.CO.UB,Cover.NT,Cover.AT,Cover.CO
0.04799311,0.172907563,0,0.34085213,0.19116527,0.457624533,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.252105831,0,0.548988276,0.066401646,0.538640021,1,1,1
0.104895105,0.212333121,0,0.395138496,0.164476213,0.444302634,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.028774397,0.293949239,0,0.622841217,0.048724094,0.550439868,1,1,1
0.08802297,0.193206522,0,0.458164642,0.178356614,0.461718807,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.004915839,0.301253415,0,0.683355263,0.054281601,0.556342597,1,1,1
0.133803886,0.229508197,0,0.336784584,0.152512818,0.416295095,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.049024888,0.316695736,0,0.615337697,0,0.518161808,1,1,1
0.108587525,0.204918033,0,0.381481481,0.143045278,0.375057915,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.025797199,0.278240984,0,0.591432875,0.064574425,0.478800571,1,1,1
0.148467433,0.24137931,0,0.422787194,0.197191234,0.469150793,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.054397469,0.3125,0,0.648247915,0.083108718,0.570262167,1,1,1
0.137680672,0.221714286,0,0.492224476,0.19844194,0.454489752,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.051108301,0.308337894,0,0.71740524,0.068913835,0.538563409,1,1,1
0.151636693,0.253331608,0,0.516666667,0.147597699,0.480471615,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.052456202,0.335747304,0,0.705882624,0.035018922,0.590931952,1,1,1
0.085745735,0.215652174,0,0.379352851,0.156557202,0.438337901,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.288317923,0,0.625037393,0.019216642,0.541901319,1,1,1
0.053626007,0.194915254,0,0.475490196,0.117773019,0.415815401,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.267339993,0,0.734755454,0,0.505916739,1,1,1
0.150904605,0.229851974,0,0.305642633,0.23135929,0.420696908,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.070383775,0.330695642,0,0.569021641,0.1091029,0.514168637,1,1,1
0.078431373,0.186764706,0,0.448148148,0.119760349,0.400130719,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.269425445,0,0.683823529,0,0.482613252,1,1,1
0.072623419,0.177886577,0,0.38676017,0.251892507,0.504663315,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.247270997,0,0.628518972,0.138288714,0.611756141,1,1,1
0.080775333,0.190867076,0,0.405244755,0.229803654,0.462397546,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.284568627,0,0.642950785,0.123229978,0.575327727,1,1,1
0.166755532,0.249333511,0,0.437110184,0.108393379,0.378136427,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.081606169,0.333378725,0,0.637158384,0.009036115,0.473656837,1,1,1
0.101309707,0.220338983,0,0.499674691,0.10853949,0.438516202,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.016707562,0.300203718,0,0.675393519,0,0.542811552,1,1,1
0.139688845,0.218245614,0,0.45758851,0.134715402,0.465190889,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.051172959,0.318192992,0,0.625008942,0.03012393,0.558532506,1,1,1
0.133961567,0.227642276,0,0.388552189,0.141266124,0.395561667,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.051074589,0.302061977,0,0.660798944,0.008617547,0.499321207,1,1,1
0.106481481,0.194444444,0,0.425908521,0.268139833,0.506581288,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.023567309,0.265324846,0,0.663679467,0.145017143,0.609633776,1,1,1
0.185470085,0.275862069,0,0.592442645,0.116720052,0.445826033,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.089901454,0.362908714,0,0.704554769,0,0.549798432,1,1,1
0.084529506,0.198564593,0,0.510691824,0.151720565,0.476502732,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.289743696,0,0.721474341,0.028475781,0.569327871,1,1,1
0.117542419,0.203749316,0,0.362945646,0.210471176,0.44858721,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.038883249,0.283339857,0,0.594980831,0.082188215,0.558795071,1,1,1
0.192765568,0.26984127,0,0.448929774,0.174706179,0.453026976,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.114328401,0.344545059,0,0.680053571,0.064177233,0.547595463,0,1,1
0.151909722,0.203191774,0,0.596078431,0.259370684,0.519135774,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.061304636,0.296839329,0,0.78583887,0.155029796,0.634672183,1,1,1
0.083419421,0.172303632,0,0.358562958,0.218417485,0.480960594,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0,0.244066348,0,0.614239364,0.088365157,0.605495023,1,1,1
0.115952159,0.214363291,0,0.493278784,0.180630672,0.484544435,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.033777967,0.3090389,0,0.737625214,0.047988274,0.568122813,1,1,1
0.118448637,0.211858133,0,0.604166667,0.21486149,0.496091569,0.110204082,0.216326531,0,0.462962963,0.160305344,0.450381679,0.045972056,0.291724678,0,0.75,0.122975323,0.594995271,1,1,1
