Est.NT.LB,Est.NT.UB,Est.AT.LB,Est.AT.UB,Est.CO.LB,Est.CO.UB,True.NT.LB,True.NT.UB,True.AT.LB,True.AT.UB,True.CO.LB,True.CO.UB,CI.NT.LB,CI.NT.UB,CI.AT.LB,CI.AT.UB,CI.CO.LB,CI.CO.UB,Cover.NT,Cover.AT,Cover.CO
0.07284806,0.183290323,0,0.238839286,0.255531519,0.483159087,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.022736041,0.255514642,0,0.470855318,0.138965764,0.569780064,1,1,1
0.115004533,0.199242424,0,0.096774194,0.242749693,0.399436912,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.052913274,0.275235676,0,0.569109762,0.053044944,0.500033868,1,1,1
0.20029985,0.259657989,0,0.264423077,0.270574534,0.407496882,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.106502678,0.34585233,0,0.579697148,0.156307782,0.507998831,1,1,1
0.155774457,0.234035326,0,0.270324675,0.236441569,0.412278959,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.061751466,0.340775934,0,0.567106235,0.110789749,0.49954947,1,1,1
0.149477973,0.234023893,0.027445461,0.406755806,0.254508038,0.502695838,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.062892667,0.313698883,0,0.70842803,0.10314563,0.591522797,1,1,1
0.071600151,0.15224359,0,0.187559809,0.223949558,0.381308645,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.019761352,0.240529556,0,0.547173386,0.065248481,0.485302303,1,1,1
0.123673769,0.208518754,0,0.282240236,0.268124549,0.483124763,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.061057935,0.299145299,0,0.603479853,0.131270863,0.578126932,1,1,1
0.198125837,0.251135667,0,0.166666667,0.287763558,0.421352145,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.121049745,0.335616621,0,0.56739791,0.130069162,0.525855563,0,1,1
0.16209066,0.256637168,0.017758047,0.451720311,0.218760701,0.480003412,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.097511041,0.339762121,0,0.703454662,0.116098641,0.547896554,1,1,1
0.070331215,0.178427633,0,0.116666667,0.174857438,0.351092369,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.029058676,0.262333809,0,0.491447368,0,0.461978378,1,1,1
0.100832683,0.193421301,0,0.334591195,0.274826407,0.507281519,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.021481137,0.263333012,0,0.544492977,0.177036777,0.571654825,1,1,1
0.137040782,0.234782609,0.020442219,0.392991239,0.149117593,0.367179784,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.038041219,0.311335901,0,0.618278142,0.054981465,0.456273464,1,1,1
0.111681389,0.186021505,0,0.394656138,0.254786861,0.500295484,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.05077382,0.279790102,0,0.672185545,0.129759707,0.566578293,1,1,1
0.160740594,0.241707968,0,0.625,0.102656566,0.425834202,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.092666287,0.324048626,0,0.580220283,0.034783767,0.513435156,1,1,1
0.151666719,0.228587319,0,0.349282297,0.265442811,0.480961138,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.082837987,0.309746431,0,0.655639849,0.153820619,0.579252114,1,1,1
0.174896552,0.23385711,0.057791538,0.46130031,0.213074515,0.442532549,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.082891735,0.320174039,0,0.666731017,0.112504853,0.531785248,1,1,1
0.15640106,0.262992016,0,0.242259495,0.251219256,0.482969643,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.075500144,0.341925813,0,0.583576478,0.087529852,0.589341802,1,1,1
0.130711003,0.204785077,0,0.385620915,0.246215028,0.433664091,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.041746027,0.300910002,0,0.66502138,0.130110947,0.50434217,1,1,1
0.171630094,0.251828631,0,0.207413696,0.280722695,0.443643264,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.088687475,0.35045045,0,0.512251648,0.150610832,0.532625253,1,1,1
0.097288676,0.189593174,0,0.274509804,0.21663113,0.404413,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.001798588,0.271164307,0,0.539348281,0.097530555,0.509869109,1,1,1
0.151626016,0.23495935,0,0.101694915,0.214959706,0.38628016,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.055389483,0.323811576,0,0.281741901,0.053817184,0.479793396,1,0,1
0.181169609,0.250936849,0.112178388,0.38490566,0.276450642,0.440580201,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.100205547,0.35456714,0,0.612161468,0.166467834,0.547296423,1,1,1
0.069365238,0.163385827,0.080357143,0.377232143,0.277018314,0.526679953,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.029408418,0.244683213,0,0.621234241,0.159584465,0.611395793,1,1,1
0.122727585,0.220134028,0,0.24912178,0.233400008,0.419376608,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.034916023,0.312036006,0,0.563897306,0.082863727,0.514333573,1,1,1
0.104780162,0.207191316,0.018575851,0.430340557,0.216956614,0.445508433,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.049219965,0.298628668,0,0.689721485,0.103477314,0.510818346,1,1,1
0.186628473,0.258521805,0,0.340686275,0.221385944,0.3950523,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.103792839,0.345483743,0,0.565302643,0.135209963,0.485098854,1,1,1
0.110234767,0.19341731,0,0.396551724,0.243248243,0.484294978,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.042487428,0.295276929,0,0.640602432,0.128479853,0.558146106,1,1,1
0.143186586,0.243858617,0.1025,0.4825,0.203613982,0.44980979,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.076918433,0.337305299,0,0.745544347,0.074180791,0.533397826,1,1,1
0.085156022,0.187007874,0.021072797,0.4348659,0.241588344,0.491101015,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.001770233,0.264179823,0,0.675426255,0.116218902,0.577223316,1,1,1
0.187944196,0.282157833,0,0.214478114,0.214327676,0.385877189,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.105807052,0.369071702,0,0.480467296,0.079073741,0.491790305,1,1,1
0.101337665,0.210526316,0.033655567,0.349445041,0.235481798,0.464516657,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.034173989,0.288292244,0,0.61627451,0.099628361,0.550689385,1,1,1
0.088798288,0.195121951,0.055555556,0.296296296,0.14571084,0.358887381,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.030686893,0.268292683,0,0.534488745,0.007004784,0.44839631,1,1,0
0.19021764,0.253090909,0.04957265,0.560683761,0.232786007,0.436346683,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.118758481,0.346366353,0,0.76474613,0.114366632,0.521724321,0,1,1
0.098016153,0.162236337,0.061755486,0.42539185,0.304574599,0.493106677,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.001754202,0.261778741,0,0.699405488,0.181448474,0.594250478,1,1,1
0.121940501,0.204813008,0,0.294536154,0.22565954,0.47284345,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.067230004,0.310125581,0,0.630443144,0.032649819,0.564457251,1,1,1
0.164415043,0.234372368,0.001547389,0.324673386,0.256855691,0.467624466,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.091673236,0.312675224,0,0.600036232,0.116702841,0.550263531,1,1,1
0.160666667,0.244214438,0,0.292639529,0.205834124,0.437582707,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.053808765,0.328996012,0,0.593252024,0.040947214,0.530495336,1,1,1
0.18616796,0.259562456,0.015151515,0.348484848,0.243930913,0.47054214,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.07907166,0.364729264,0,0.633375521,0.1118685,0.56259264,1,1,1
0.118143648,0.223188882,0.001109878,0.307376724,0.177223243,0.42445278,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.059358063,0.301048635,0,0.559322034,0.043686499,0.508595595,1,1,1
0.10583096,0.165542479,0,0.328805886,0.229489437,0.458187281,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.047565597,0.25652853,0,0.559676907,0.094009968,0.534819678,1,1,1
0.10586768,0.189655172,0.018500797,0.309409888,0.241083542,0.455606211,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.054261817,0.254389952,0,0.576757866,0.119280917,0.54531733,1,1,1
0.114415837,0.206489275,0,0.32010582,0.164186326,0.399693797,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.059111261,0.290624785,0,0.588302139,0.045304886,0.503911801,1,1,1
0.116741873,0.206360755,0,0.296140351,0.294834662,0.490493506,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.063604307,0.289728055,0,0.619202258,0.185763615,0.586363925,1,1,1
0.107789855,0.197075569,0,0.246702317,0.230402274,0.402481405,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.018732143,0.28188057,0,0.571519335,0.098031427,0.492958623,1,1,1
0.141463086,0.235075515,0,0.258296681,0.167973479,0.382716306,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.047991938,0.326173954,0,0.551743877,0.003982445,0.480226238,1,1,1
0.101918465,0.191152062,0,0.383553045,0.30562235,0.521466851,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.011396982,0.275579955,0,0.657839744,0.191644934,0.598027182,1,1,1
0.164617904,0.239316239,0,0.2,0.217968464,0.370443711,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.08775384,0.309843026,0,0.508219076,0.074614732,0.481913405,1,1,1
0.115615066,0.180875576,0,0.25445474,0.181399576,0.375101794,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.055472449,0.296627348,0,0.491229873,0.045831282,0.461048104,1,1,1
0.046601426,0.125464139,0,0.313390313,0.247575078,0.450989034,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.005441488,0.220622561,0,0.621306818,0.098954904,0.531050199,1,1,1
0.107734486,0.192892735,0,0.299283154,0.142418257,0.413679644,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.049276538,0.26830775,0,0.527111015,0.019040652,0.481605383,1,1,1
0.097534453,0.187241736,0,0.147008547,0.184822119,0.373105293,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.039380604,0.277322596,0,0.445270617,0.028438105,0.48065684,1,1,1
0.100470035,0.190560125,0,0.304476629,0.204250668,0.375581392,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0,0.269975059,0,0.576420021,0.092942091,0.463922667,1,1,1
0.132863719,0.216975868,0,0.40954416,0.154942911,0.367953182,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.031247523,0.30574037,0,0.617112986,0.056762934,0.461704367,1,1,1
0.112399194,0.198902142,0,0.231436837,0.251813673,0.458679374,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.026709318,0.281262761,0,0.593494448,0.071029195,0.561246597,1,1,1
0.112409607,0.161996384,0.05952381,0.376190476,0.337029172,0.534968775,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.026946096,0.259647054,0,0.68,0.168195508,0.619059033,1,1,1
0.129116495,0.21761207,0,0.284340659,0.225511602,0.415540264,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.031463193,0.304762904,0,0.533447927,0.123528863,0.513587337,1,1,1
0.09679783,0.137666667,0,0.2125,0.215235759,0.411310984,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.044717276,0.236782136,0,0.552281746,0.040468398,0.520922979,1,1,1
0.14535809,0.236175799,0,0.356057317,0.316668495,0.518498565,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.064494574,0.324592918,0,0.642726716,0.204430884,0.590701084,1,1,1
0.108006784,0.199929825,0,0.303981107,0.243119905,0.436502558,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.043351009,0.280011649,0,0.634775641,0.123788925,0.533895613,1,1,1
0.119866171,0.184534019,0,0.295822102,0.313192179,0.475527701,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.055989625,0.294406373,0,0.590117054,0.178444496,0.557985773,1,1,1
0.177514136,0.264690317,0,0.194444444,0.231075211,0.389159736,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.090806302,0.357257399,0,0.514919675,0.110079466,0.475913802,1,1,1
0.130306852,0.209983465,0,0.65013225,0.128288568,0.495121054,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.04040449,0.290275273,0,0.76646038,0.060870227,0.554472462,1,1,1
0.093498964,0.171787759,0.07486631,0.469479105,0.224640571,0.483033742,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.04222324,0.251815875,0,0.724571497,0.09741771,0.561957051,1,1,1
0.119496021,0.222944297,0,0.222222222,0.295778931,0.442277257,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.036437519,0.304153667,0,0.560781748,0.178132167,0.534818512,1,1,1
0.142321128,0.24204572,0.080128205,0.522435897,0.175381685,0.43155245,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.055698487,0.339384915,0,0.715004846,0.077641899,0.51592355,1,1,1
0.108655862,0.169491525,0,0.395197256,0.214474572,0.462325024,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.053232592,0.226935437,0,0.618203463,0.10230441,0.535484983,1,1,1
0.12392453,0.225225225,0,0.293944491,0.248991965,0.459042553,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.054602885,0.30771028,0,0.565834297,0.116351122,0.530799009,1,1,1
0.112938596,0.210526316,0,0.324637681,0.25117625,0.430777903,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.023544213,0.279279279,0,0.602601667,0.12727865,0.514186692,1,1,1
0.107402986,0.199963951,0.037272727,0.422762923,0.230788294,0.461246435,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.052248414,0.278086815,0,0.684412955,0.115982335,0.545043557,1,1,1
0.101258404,0.202779661,0,0.356934046,0.218245266,0.466444691,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.036420535,0.285930831,0,0.59019519,0.10392364,0.549745746,1,1,1
0.147621253,0.248461589,0.037037037,0.325498575,0.250494888,0.451804814,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.059804553,0.338299337,0,0.627998776,0.129839483,0.533631583,1,1,1
0.09678763,0.18916113,0.080338266,0.462156448,0.221097162,0.452935489,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.04181478,0.275876086,0,0.696640808,0.115823804,0.543137455,1,1,1
0.138404263,0.225782904,0,0.258467023,0.250969031,0.399190942,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.048518831,0.3218042,0,0.530761246,0.149249055,0.498706455,1,1,1
0.110383598,0.205357143,0,0.366434955,0.214765747,0.445554043,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.010005239,0.284405647,0,0.572471655,0.11452594,0.540048324,1,1,1
0.129389095,0.221238938,0.120448179,0.473389356,0.253683462,0.453504977,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.027272463,0.30646359,0,0.712161873,0.150055474,0.558153672,1,1,1
0.074429517,0.12454955,0.217948718,0.467948718,0.250968385,0.425504832,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.015063809,0.212846418,0,0.724152542,0.126150386,0.525969433,0,1,1
0.081705401,0.172131148,0,0.275075988,0.172149679,0.403582962,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.024243261,0.238734894,0,0.543899522,0.037719623,0.497927246,1,1,1
0.146103896,0.244318182,0,0.283501684,0.254463404,0.443244317,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.052861986,0.33041911,0,0.566785714,0.136359753,0.531450484,1,1,1
0.087631184,0.174587706,0,0.232142857,0.19865601,0.370781735,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,2.72E-17,0.26187249,0,0.512053571,0.062489061,0.468911606,1,1,1
0.103940887,0.190147783,0,0.301378446,0.276905777,0.482299646,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.010379708,0.269246032,0,0.580653423,0.141137178,0.57185995,1,1,1
0.110629914,0.147787611,0.1105547,0.398690293,0.214846235,0.418529268,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.050426712,0.234154463,0,0.641631107,0.087079755,0.514467176,1,1,1
0.148543248,0.239316239,0.045181927,0.356657337,0.245490975,0.48050186,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.066662744,0.333333333,0,0.666771753,0.106055404,0.565740235,1,1,1
0.104318111,0.212426219,0,0.23700565,0.204785103,0.403102979,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.025901473,0.291291903,0,0.521080807,0.070361249,0.490521145,1,1,1
0.094489982,0.176003614,0,0.17371476,0.217391658,0.404832809,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.006189383,0.255933898,0,0.521810406,0.050698898,0.506079263,1,1,1
0.147288001,0.221238938,0,0.323363244,0.262133367,0.477443889,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.075759647,0.305808885,0,0.589294009,0.147955427,0.556813518,1,1,1
0.100352858,0.201270289,0.095509622,0.415832287,0.265143267,0.499576597,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.004722017,0.292463732,0,0.726058531,0.124610725,0.608345112,1,1,1
0.13480549,0.204655858,0,0.352272727,0.151452029,0.426756268,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.072447653,0.28373389,0,0.650837912,0,0.509478215,1,1,1
0.050656364,0.146376812,0,0.204615385,0.280477053,0.486656695,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.011704949,0.21930288,0,0.585844156,0.122646723,0.560001385,1,1,1
0.191644433,0.254301277,0,0.307692308,0.252972973,0.431161756,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.104153641,0.3337653,0,0.58453286,0.115907954,0.510943446,1,1,1
0.167339545,0.248870056,0,0.155172414,0.310825093,0.465562259,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.078972648,0.329902038,0,0.43550282,0.146846053,0.584373611,1,1,1
0.121093456,0.204724409,0.080255358,0.42468747,0.215778528,0.458979042,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.058143304,0.271186441,0,0.679306544,0.088728887,0.538560327,1,1,1
0.103703704,0.199355878,0,0.207447778,0.178565815,0.383275477,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.00102205,0.302927549,0,0.453182611,0.028000994,0.498198734,1,1,1
0.160735905,0.219451715,0,0.240740741,0.25634781,0.440590051,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.10299913,0.308242762,0,0.487625458,0.148528153,0.531890457,1,1,1
0.078399008,0.19235943,0.110355253,0.462207105,0.15146177,0.397624986,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.034372042,0.273563218,0,0.666814655,0.031023602,0.492793649,1,1,1
0.106215242,0.201955671,0.072299285,0.41656158,0.219738931,0.478803485,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.051585919,0.277041077,0,0.63495671,0.093794169,0.574503989,1,1,1
0.072091186,0.207179275,0.083192568,0.395692568,0.10288585,0.400624705,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.024347957,0.286889041,0,0.654548451,0,0.501737793,1,1,1
0.0784433,0.150900901,0.058776167,0.450080515,0.251449424,0.433769866,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.028991671,0.240341038,0,0.666666667,0.154957707,0.51132708,1,1,1
0.133884298,0.241666667,0.09405118,0.483881688,0.221755176,0.504431212,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.048877782,0.320147359,0,0.7002159,0.109663929,0.605915263,1,1,1
0.101937942,0.194564389,0,0.197965093,0.221202116,0.441626148,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.042919988,0.280715461,0,0.575365684,0.025299386,0.540674304,1,1,1
0.084746326,0.172551152,0,0.351246834,0.225097618,0.48680255,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.031046561,0.24525418,0,0.650887446,0.093404719,0.575272356,1,1,1
0.135919262,0.243505636,0,0.217554645,0.177319698,0.414512362,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.084107066,0.328214022,0,0.537207602,0.031481102,0.516046318,1,1,1
0.123344768,0.221869941,0,0.344115004,0.22248938,0.44991274,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.06115809,0.306340956,0,0.622968004,0.10159903,0.529011054,1,1,1
0.125987975,0.214483551,0,0.620689655,0.16107861,0.483861682,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.029861476,0.286854444,0,0.591012126,0.071949837,0.582517589,1,1,1
0.065236727,0.139272727,0,0.259398496,0.254644326,0.424257813,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.017475965,0.227483005,0,0.534503354,0.133967613,0.50749043,1,1,1
0.094976833,0.176260965,0,0.325,0.244350744,0.456859003,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.030827429,0.258928571,0,0.57640902,0.140159859,0.532024541,1,1,1
0.120626682,0.21277978,0,0.206730769,0.164923233,0.379028176,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.051721598,0.282644354,0,0.545586298,0,0.493491134,1,1,1
0.095664995,0.171653144,0,0.362523191,0.124050039,0.338514199,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.034220767,0.259329387,0,0.641568396,0.00583167,0.422163531,1,1,0
0.171324344,0.235294118,0,0.25621118,0.253187503,0.421864269,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.089815401,0.319338609,0,0.576352339,0.104099198,0.520598414,1,1,1
0.111818268,0.175522388,0,0.214634146,0.261991302,0.461052632,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.059844862,0.273129887,0,0.580464405,0.033011748,0.565227007,1,1,1
0.086870008,0.149158249,0,0.300505051,0.220555936,0.439297768,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.027663405,0.243486535,0,0.540018792,0.107558799,0.522248774,1,1,1
0.18662069,0.272827586,0,0.220158103,0.201450778,0.366700644,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.094764913,0.363604037,0,0.517860061,0.063938965,0.468124486,1,1,1
0.139849624,0.245454545,0.023129252,0.36776202,0.139101029,0.373062867,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.042564642,0.323246753,0,0.668539594,0.015189688,0.465596141,1,1,1
0.138857564,0.229508197,0,0.259079903,0.215944029,0.435340834,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.080781827,0.312513587,0,0.522845519,0.103834313,0.542764024,1,1,1
0.111330689,0.202442748,0,0.183278689,0.181973786,0.385133785,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.042454602,0.279920244,0,0.511532476,0.002520448,0.500437728,1,1,1
0.100271434,0.188499299,0,0.12763466,0.265039132,0.434581348,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.049001973,0.270958422,0,0.583405172,0.058517588,0.548198135,1,1,1
0.134309054,0.222804629,0,0.348693759,0.222049018,0.424377281,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.036889332,0.305115285,0,0.603176539,0.117899285,0.510789945,1,1,1
0.087928285,0.169875,0,0.1,0.228552782,0.402165904,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.035113882,0.251853265,0,0.482956933,0.040478812,0.50718496,1,1,1
0.091308461,0.208695652,0.097940311,0.376628836,0.16778605,0.406334258,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.024066569,0.277785667,0,0.615566038,0.038355695,0.517057786,1,1,1
0.138951735,0.238686414,0,0.229497354,0.177720505,0.372720484,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.048978765,0.323146451,0,0.480210844,0.040341584,0.466288378,1,1,1
0.144137931,0.247586207,0,0.344285714,0.243771742,0.454493467,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.064547997,0.320004757,0,0.587494187,0.162739171,0.53984854,1,1,1
0.115415945,0.201239144,0,0.279166667,0.246818473,0.471559682,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.029103856,0.281264389,0,0.62763009,0.087907236,0.548117161,1,1,1
0.110340633,0.210340633,0.015204678,0.243274854,0.237335844,0.431637607,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.020036404,0.284488208,0,0.550848031,0.087328387,0.512627542,1,1,1
0.095729437,0.205867014,0.014005602,0.347338936,0.161956768,0.452307506,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.039986787,0.294537296,0,0.603181445,0.016198313,0.533348479,1,1,1
0.127815916,0.181303879,0.051082251,0.383621934,0.163376302,0.41156144,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.06467911,0.262578849,0,0.654058329,0.019660725,0.483099196,1,1,1
0.159322725,0.194410445,0,0.185788787,0.284887039,0.397683937,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.073756184,0.287519067,0,0.436177962,0.154853763,0.509166749,1,1,1
0.166087963,0.259259259,0,0.216042781,0.189921103,0.34751969,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.073915212,0.35089416,0,0.487832172,0.065862143,0.443095434,1,1,0
0.105533754,0.210772383,0,0.28041958,0.182436992,0.371830792,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.041519497,0.289210789,0,0.523944709,0.080246466,0.458769498,1,1,1
0.141935913,0.229357798,0.06877193,0.44877193,0.310921624,0.505737159,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.065166346,0.304795918,0,0.702511607,0.21131768,0.584351703,1,1,1
0.193136526,0.246962472,0,0.313997478,0.272655327,0.470923474,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.088393379,0.34812129,0,0.648825875,0.124121928,0.552239072,1,1,1
0.124561048,0.207929825,0,0.233193277,0.258561378,0.436949753,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.067627682,0.299872403,0,0.537037037,0.103872227,0.531399849,1,1,1
0.161098106,0.242179187,0,0.198248152,0.31359405,0.468741993,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.071700231,0.325002148,0,0.567215844,0.157880684,0.570768713,1,1,1
0.114374369,0.209468706,0.106753813,0.440087146,0.214370339,0.428750635,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.062716038,0.292030445,0,0.700035884,0.092936511,0.520665285,1,1,1
0.117230274,0.195491143,0,0.329220779,0.274906849,0.43386372,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.021468589,0.281835785,0,0.67371961,0.136687464,0.530865128,1,1,1
0.102714499,0.185259843,0,0.334308511,0.245853766,0.523606235,0.110204082,0.216326531,0,0.324074074,0.217557252,0.450381679,0.054577711,0.264480028,0,0.64624705,0.087241966,0.584538715,1,1,1
